date,city,houseType,status,numberRooms,numberBathrooms,numberKitchens,numberBalconies,elevator,carParking,heating,houseSpace,PriceType_JOD,PriceType_NIS,PriceType_USD,price
2020-08-26,N,apartment,A,3,2,1,1,0,0,0,135.0,0,1,0,1500
2020-08-26,RB,apartment,B,3,2,1,1,1,1,0,150.0,0,0,1,600
2020-08-26,RB,apartment,A,3,3,1,3,1,1,1,230.0,0,0,1,850
2020-08-27,N,apartment,C,3,2,1,1,0,0,0,140.0,1,0,0,2000
2020-08-26,N,apartment,B,3,2,1,0,0,0,0,140.0,0,1,0,1500
2020-09-01,RB,apartment,B,3,3,1,2,1,1,0,175.0,0,0,1,500
2020-08-26,RB,villa,A,4,4,1,3,0,1,1,300.0,0,0,1,1200
2020-08-26,RB,apartment,B,3,3,1,1,1,0,0,160.0,0,0,1,600
2020-08-26,RB,Roof,B,1,1,1,1,1,1,0,140.0,0,0,1,350
2020-08-27,RB,apartment,B,2,1,1,1,0,0,0,90.0,0,1,0,1300
2020-08-26,RB,apartment,A,2,2,1,1,1,1,0,130.0,0,0,1,550
2020-08-27,RB,apartment,A,3,2,1,0,0,1,0,140.0,0,0,1,800
2020-08-27,B,apartment,B,3,2,1,2,0,1,1,140.0,0,0,1,600
2020-08-26,N,apartment,C,4,3,1,1,1,1,0,140.0,1,0,0,3200
2020-08-26,RB,apartment,B,3,2,1,0,0,1,0,140.0,0,0,1,400
2020-08-26,RB,apartment,B,3,3,1,1,1,1,0,140.0,0,0,1,500
2020-08-26,RB,apartment,A,4,2,1,2,0,0,0,180.0,0,0,1,200
2020-08-27,RB,apartment,A,2,2,1,0,0,0,0,0.0,0,1,0,1600
2020-08-27,RB,apartment,B,3,2,1,1,0,1,0,140.0,0,0,1,1000
2020-08-26,RB,apartment,B,3,3,1,1,1,1,0,185.0,0,0,1,600
2020-08-26,RB,apartment,A,3,2,1,1,1,1,0,130.0,0,0,1,650
2020-08-26,RB,apartment,B,3,3,1,1,1,0,0,180.0,0,0,1,500
2020-08-27,RB,apartment,B,3,1,1,1,0,0,0,140.0,0,1,0,1200
2020-09-01,RB,apartment,B,3,3,1,0,1,1,0,150.0,0,1,0,1600
2020-08-27,RB,apartment,B,2,2,1,1,0,0,0,100.0,0,0,1,500
2020-08-27,B,apartment,A,3,3,1,2,0,1,0,155.0,0,1,0,2500
2020-08-27,T,apartment,B,3,1,1,2,0,0,0,120.0,1,0,0,2600
2020-08-27,RB,apartment,B,2,1,1,1,0,0,0,120.0,0,1,0,1200
2020-08-27,RB,apartment,B,3,2,1,1,1,1,1,150.0,0,1,0,1400
2020-08-27,RB,apartment,B,3,2,1,1,1,0,0,150.0,0,0,1,600
2020-08-27,RB,apartment,B,3,3,1,1,1,1,0,180.0,0,0,1,500
2020-08-27,RB,apartment,B,3,2,1,1,1,1,0,140.0,0,1,0,1300
2020-08-27,RB,apartment,A,3,2,1,1,0,0,0,140.0,0,1,0,2000
2020-08-27,RB,apartment,B,3,2,1,0,1,1,0,140.0,0,0,1,400
2020-08-27,RB,apartment,A,3,2,1,1,0,0,0,140.0,0,1,0,2000
2020-08-27,RB,apartment,B,1,1,1,1,1,0,0,140.0,0,1,0,950
2020-08-27,RB,Roof,B,3,2,1,2,1,1,0,200.0,0,0,1,700
2020-08-27,RB,apartment,A,3,3,1,2,1,1,1,170.0,0,0,1,1000
2020-08-27,RB,apartment,A,3,3,1,2,1,1,1,170.0,0,0,1,1200
2020-08-27,RB,apartment,A,1,1,1,1,0,1,1,80.0,0,0,1,450
2020-08-27,RB,apartment,A,1,1,1,1,0,0,0,140.0,0,1,0,1400
2020-08-29,RB,Roof,B,1,1,1,1,1,0,0,140.0,0,1,0,1200
2020-08-27,RB,Roof,B,1,1,1,1,1,0,0,140.0,0,0,1,350
2020-08-29,N,apartment,A,2,1,1,1,0,0,0,130.0,0,1,0,250
2020-08-27,RB,Roof,A,1,1,1,1,0,1,0,140.0,0,0,1,600
2020-08-29,RB,apartment,A,2,1,1,0,1,1,0,140.0,0,0,1,600
2020-08-29,RB,apartment,B,3,3,1,2,1,1,0,160.0,0,1,0,1450
2020-08-29,B,apartment,B,2,1,1,1,0,0,0,70.0,0,1,0,900
2020-08-29,H,apartment,A,2,1,1,1,0,0,0,80.0,0,1,0,1800
2020-08-29,RB,apartment,C,3,3,1,2,1,1,0,160.0,0,1,0,1450
2020-08-29,RB,apartment,A,2,1,1,0,0,0,0,140.0,0,1,0,300
2020-08-29,RB,apartment,B,3,3,1,1,1,1,0,170.0,0,0,1,500
2020-08-30,RB,apartment,C,4,4,1,3,1,1,1,210.0,0,0,1,180000
2020-08-29,RB,apartment,A,3,1,1,0,1,1,1,140.0,0,0,1,850
2020-08-29,RB,apartment,B,2,1,1,0,0,1,0,140.0,0,1,0,1200
2020-08-29,RB,apartment,B,3,3,1,1,1,0,0,140.0,0,0,1,400
2020-08-29,RB,apartment,A,3,3,1,1,1,1,1,170.0,0,0,1,800
2020-08-29,RB,apartment,A,2,1,1,0,1,1,0,140.0,0,0,1,550
2020-08-29,RB,apartment,A,3,3,1,1,1,1,0,150.0,0,0,1,600
2020-08-29,RB,apartment,B,3,2,1,2,1,1,0,140.0,0,0,1,500
2020-08-30,J,villa,A,2,1,1,2,0,1,1,60.0,0,1,0,800
2020-08-29,RB,Roof,A,1,1,1,1,1,1,1,40.0,0,1,0,500
2020-08-29,B,apartment,B,1,2,1,2,0,0,0,140.0,0,1,0,1200
2020-08-29,JN,apartment,B,5,2,1,1,0,1,0,210.0,0,1,0,800
2020-08-29,RB,apartment,B,3,3,1,1,1,1,0,140.0,0,0,1,500
2020-08-29,RB,apartment,B,2,1,1,1,1,0,0,140.0,0,0,1,400
2020-08-29,RB,apartment,A,3,2,1,1,1,1,0,160.0,0,0,1,600
2020-08-29,RB,apartment,B,3,2,1,1,1,1,0,160.0,0,0,1,700
2020-08-29,RB,apartment,B,2,2,1,1,1,1,0,140.0,0,0,1,450
2020-08-29,RB,apartment,A,2,2,1,1,1,1,1,159.0,0,0,1,800
2020-08-29,RB,apartment,B,1,1,1,1,1,1,0,140.0,0,0,1,350
2020-08-29,RB,apartment,B,1,1,1,1,1,1,0,140.0,0,0,1,350
2020-08-29,RB,apartment,B,1,1,1,1,1,1,0,140.0,0,0,1,350
2020-08-30,RB,apartment,A,3,1,1,1,1,0,0,140.0,0,1,0,350
2020-08-30,RB,apartment,A,1,2,1,1,0,1,0,15.0,0,1,0,550
2020-08-30,RB,apartment,A,1,1,1,0,1,0,0,140.0,0,0,1,350
2020-08-30,RB,apartment,A,3,2,1,1,1,1,0,150.0,0,0,1,1000
2020-08-30,N,apartment,A,3,1,1,2,1,0,1,160.0,1,0,0,4500
2020-08-30,N,apartment,A,1,1,1,0,0,0,0,70.0,0,1,0,700
2020-08-30,RB,apartment,A,2,2,1,1,1,1,1,110.0,0,0,1,750
2020-08-30,RB,apartment,A,3,2,1,0,1,1,1,150.0,0,0,1,650
2020-08-30,RB,apartment,B,3,2,1,2,1,1,0,180.0,0,0,1,550
2020-08-30,RB,apartment,B,3,2,1,5,1,1,1,220.0,0,0,1,600
2020-08-30,RB,apartment,A,3,3,1,2,1,1,1,170.0,0,0,1,1000
2020-08-30,N,apartment,A,3,2,1,1,1,1,0,140.0,0,1,0,650
2020-08-30,RB,apartment,B,3,3,1,2,1,1,1,200.0,0,0,1,600
2020-08-30,RB,apartment,B,3,2,1,2,1,1,0,180.0,0,0,1,600
2020-08-30,RB,apartment,B,2,1,1,0,0,0,0,100.0,0,1,0,1000
2020-08-30,RB,apartment,B,3,3,1,1,1,1,0,140.0,0,0,1,500
2020-08-30,N,apartment,B,2,1,1,1,0,1,0,100.0,1,0,0,2000
2020-08-30,RB,apartment,A,2,1,1,1,0,0,0,90.0,0,0,1,650
2020-08-30,RB,apartment,A,3,3,1,1,1,1,1,140.0,0,0,1,600
2020-08-30,JR,apartment,B,3,2,1,2,1,1,0,140.0,0,1,0,1800
2020-08-30,RB,apartment,B,3,2,1,1,1,1,0,150.0,0,0,1,500
2020-08-30,RB,apartment,B,2,1,1,0,1,1,0,100.0,0,1,0,1500
2020-08-30,B,apartment,A,1,1,1,0,0,1,0,140.0,0,1,0,1500
2020-09-06,RB,apartment,B,1,1,1,1,1,1,0,90.0,0,1,0,1500
2020-08-30,JN,apartment,B,3,2,1,1,0,1,0,120.0,0,1,0,1300
2020-08-30,B,apartment,A,1,1,1,1,1,1,1,25.0,0,1,0,1000
2020-08-30,RB,apartment,B,3,2,1,1,1,1,0,140.0,0,1,0,1400
2020-08-30,RB,apartment,B,3,3,1,1,1,0,0,150.0,0,0,1,600
2020-09-03,T,apartment,C,3,2,1,1,0,0,0,125.0,0,1,0,800
2020-08-30,RB,Roof,B,1,1,1,1,1,1,0,140.0,0,0,1,350
2020-08-31,RB,apartment,B,2,1,1,1,1,1,0,130.0,0,1,0,1700
2020-08-31,RB,apartment,C,2,1,1,1,1,1,0,110.0,0,1,0,1400
2020-08-31,RB,apartment,A,1,1,1,1,1,1,1,75.0,0,0,1,550
2020-08-31,RB,apartment,B,1,1,1,0,1,0,0,140.0,0,1,0,600
2020-08-31,JN,apartment,B,3,1,1,1,0,1,0,100.0,0,1,0,1000
2020-08-31,RB,apartment,A,1,1,1,0,0,1,0,70.0,0,0,1,500
2020-08-31,RB,apartment,A,3,3,1,2,1,1,1,175.0,0,0,1,600
2020-08-31,H,apartment,C,3,2,1,1,1,1,0,140.0,1,0,0,4000
2020-08-31,N,apartment,C,3,3,1,1,1,1,1,175.0,1,0,0,4000
2020-08-31,RB,apartment,A,1,2,1,0,0,0,0,140.0,0,0,1,350
2020-08-31,N,apartment,A,4,2,1,3,1,1,0,155.0,0,1,0,700
2020-09-12,RB,apartment,A,3,3,1,1,1,1,1,176.0,0,0,1,800
2020-08-31,B,apartment,B,3,2,1,2,1,0,0,160.0,0,1,0,1550
2020-08-31,B,apartment,A,1,2,1,2,0,0,0,140.0,0,1,0,1500
2020-08-31,N,apartment,A,3,2,1,1,1,1,1,160.0,0,1,0,2200
2020-08-31,RB,apartment,A,2,1,1,1,0,0,0,140.0,0,0,1,550
2020-08-31,RB,apartment,B,3,3,1,1,1,1,0,163.0,0,0,1,600
2020-08-31,N,apartment,A,4,2,1,1,1,1,0,120.0,0,1,0,2500
2020-08-31,T,apartment,C,3,1,1,1,0,0,0,120.0,1,0,0,2400
2020-10-10,JN,apartment,B,3,2,1,1,0,0,0,175.0,0,1,0,1500
2020-09-01,T,apartment,A,1,1,1,1,0,0,0,50.0,0,1,0,500
2020-09-01,RB,apartment,A,1,1,1,0,0,0,0,140.0,0,0,1,400
2020-09-01,RB,apartment,B,2,1,1,1,0,0,0,130.0,0,0,1,350
2020-09-01,RB,apartment,B,2,1,1,1,1,1,0,100.0,0,1,0,1200
2020-09-02,RB,apartment,A,6,2,1,2,1,1,0,163.0,0,0,1,800
2020-09-01,RB,apartment,A,1,1,1,1,1,1,1,30.0,0,1,0,1000
2020-09-01,RB,apartment,B,3,3,1,1,1,1,0,124.0,0,0,1,450
2020-09-06,N,apartment,A,3,2,1,0,0,0,0,110.0,0,1,0,1300
2020-09-06,RB,apartment,A,3,3,1,0,1,1,0,150.0,0,0,1,650
2020-09-01,RB,apartment,B,2,1,1,1,0,0,0,110.0,0,1,0,1200
2020-09-01,B,apartment,B,2,2,1,1,0,0,0,80.0,0,1,0,750
2020-09-01,N,apartment,B,3,2,1,1,1,1,0,140.0,0,1,0,1600
2020-09-09,N,apartment,A,3,2,1,1,1,1,0,140.0,0,1,0,1600
2020-09-01,N,apartment,A,4,2,1,1,1,1,0,150.0,0,1,0,1600
2020-09-02,RB,apartment,B,3,2,1,1,1,1,0,150.0,0,1,0,1400
2020-09-01,JN,apartment,B,4,3,1,0,0,0,0,140.0,0,1,0,1200
2020-09-01,RB,apartment,A,3,3,1,2,1,1,1,160.0,0,0,1,900
2020-09-05,RB,apartment,B,2,1,1,1,0,0,0,110.0,0,1,0,1400
2020-09-01,RB,apartment,B,3,2,1,1,1,1,0,200.0,0,0,1,500
2020-09-01,RB,apartment,A,4,3,1,2,0,1,0,140.0,0,1,0,3000
2020-09-01,N,apartment,B,2,1,1,0,0,0,0,90.0,1,0,0,2000
2020-09-01,RB,apartment,B,3,3,1,1,1,1,1,140.0,0,0,1,550
2020-09-01,RB,apartment,A,2,2,1,1,1,1,1,140.0,0,0,1,650
2020-09-01,RB,apartment,A,3,3,1,1,1,1,1,180.0,0,0,1,900
2020-09-01,RB,apartment,A,3,3,1,1,1,1,1,180.0,0,0,1,1100
2020-09-01,H,apartment,B,2,1,1,1,0,0,0,100.0,0,1,0,12000
2020-09-01,RB,apartment,B,1,1,1,1,1,1,0,140.0,0,0,1,350
2020-09-01,RB,apartment,A,1,1,1,0,1,0,0,140.0,0,0,1,350
2020-09-01,RB,apartment,B,3,2,1,1,0,1,0,150.0,0,1,0,1200
2020-09-01,RB,apartment,B,3,2,1,0,1,0,0,140.0,0,0,1,450
2020-09-02,RB,apartment,B,1,1,1,1,1,1,0,140.0,0,1,0,1200
2020-09-01,RB,apartment,B,3,2,1,1,1,1,0,150.0,0,0,1,500
2020-09-01,RB,apartment,A,3,2,1,1,0,0,0,130.0,0,0,1,600
2020-09-02,Q,apartment,B,3,2,1,1,0,1,0,130.0,0,1,0,1300
2020-09-02,N,apartment,A,4,2,1,2,1,1,0,190.0,0,1,0,2000
2020-09-02,B,apartment,A,1,1,1,1,1,1,1,25.0,0,1,0,1000
2020-09-02,RB,apartment,B,3,3,1,2,1,0,0,150.0,0,1,0,1400
2020-09-02,JN,apartment,C,3,2,1,2,0,0,0,160.0,0,1,0,1200
2020-09-02,B,apartment,B,2,2,1,0,1,1,1,140.0,0,1,0,2000
2020-09-02,T,apartment,A,2,2,1,2,0,0,0,100.0,0,1,0,180
2020-09-09,N,apartment,A,2,1,11,0,0,0,0,140.0,0,1,0,250
2020-09-02,RB,apartment,B,3,2,1,1,1,1,0,140.0,0,0,1,600
2020-09-02,RB,apartment,B,2,2,1,1,0,0,0,145.0,0,1,0,1000
2020-11-12,RB,apartment,B,3,3,1,1,1,1,0,150.0,0,0,1,500
2020-09-02,RB,apartment,B,3,3,1,2,1,1,1,150.0,0,0,1,600
2020-09-09,B,apartment,A,1,1,1,0,0,1,0,140.0,0,1,0,1000
2020-09-02,RB,apartment,A,2,1,1,1,1,1,0,140.0,0,0,1,600
2020-09-02,RB,apartment,B,3,3,1,1,1,1,0,170.0,0,0,1,500
2020-09-02,RB,apartment,B,3,3,1,1,1,1,0,140.0,0,0,1,500
2020-09-02,RB,apartment,B,2,1,1,1,1,0,0,90.0,0,0,1,430
2020-09-02,RB,apartment,B,3,3,1,2,1,1,0,140.0,0,0,1,500
2020-09-02,RB,apartment,B,2,2,1,1,0,1,0,140.0,0,1,0,1600
2020-09-02,JN,apartment,C,4,3,1,0,0,0,0,120.0,0,1,0,1250
2020-09-03,RB,apartment,A,3,2,1,2,1,1,0,145.0,0,1,0,900
2020-09-02,RB,apartment,B,3,3,1,1,1,0,0,140.0,0,0,1,500
2020-09-03,RB,apartment,B,3,3,1,1,1,0,0,180.0,0,0,1,500
2020-09-02,RB,apartment,A,1,1,1,0,0,0,0,140.0,0,1,0,1400
2020-09-03,T,apartment,A,1,1,1,0,0,1,0,140.0,0,1,0,1300
2020-09-05,RB,apartment,B,2,1,1,1,0,0,0,100.0,0,1,0,1400
2020-09-03,N,apartment,A,3,2,1,1,1,1,0,120.0,0,1,0,1500
2020-09-03,RB,apartment,B,3,3,1,1,1,1,0,145.0,0,0,1,450
2020-09-03,N,Roof,A,1,1,1,1,0,1,1,100.0,0,0,1,300
2020-09-05,RB,apartment,B,2,2,1,2,0,1,0,140.0,0,1,0,950
2020-09-03,N,apartment,A,3,2,1,0,0,0,0,150.0,0,1,0,2200
2020-09-05,N,apartment,C,3,2,1,1,1,1,0,175.0,1,0,0,3500
2020-09-03,RB,apartment,B,3,3,1,2,1,1,1,180.0,0,0,1,485
2020-09-10,RB,apartment,A,3,3,1,3,1,1,1,180.0,0,0,1,900
2020-09-03,N,apartment,A,3,2,1,1,1,0,0,145.0,0,1,0,2400
2020-09-03,N,apartment,A,3,2,1,1,1,1,0,175.0,1,0,0,450
2020-09-06,N,apartment,A,2,2,1,1,1,1,0,180.0,0,1,0,2700
2020-09-03,N,apartment,A,2,1,1,0,0,0,0,60.0,0,1,0,900
2020-09-03,RB,apartment,A,3,3,1,1,1,1,0,140.0,0,0,1,800
2020-09-03,RB,apartment,B,3,3,1,1,1,1,0,170.0,0,1,0,1650
2020-09-03,RB,apartment,B,3,3,1,2,1,1,0,140.0,0,0,1,750
2020-09-03,RB,Roof,B,3,2,1,1,1,1,0,200.0,0,0,1,700
2020-09-03,RB,apartment,B,3,3,1,1,1,1,0,140.0,0,0,1,550
2020-09-03,RB,apartment,A,1,1,1,1,1,1,0,80.0,0,0,1,450
2020-09-06,RB,apartment,A,2,2,1,1,1,1,1,140.0,0,0,1,700
2020-09-03,RB,apartment,A,2,1,1,1,0,0,0,140.0,0,0,1,550
2020-09-03,RB,apartment,B,3,2,1,1,1,1,0,150.0,0,0,1,500
2020-09-03,RB,apartment,B,1,1,1,1,1,0,0,140.0,0,1,0,950
2020-09-05,RB,apartment,A,2,2,1,1,1,1,1,130.0,0,0,1,600
2020-09-05,B,apartment,A,2,1,1,0,0,1,0,140.0,0,1,0,1400
2020-09-05,RB,apartment,A,2,1,1,2,0,0,0,100.0,0,1,0,1500
2020-09-05,RB,apartment,D,4,1,1,0,0,0,0,140.0,0,1,0,250
2020-09-05,J,apartment,A,2,1,1,1,0,1,1,100.0,0,1,0,500
2020-09-05,H,apartment,C,3,1,1,1,0,0,0,120.0,1,0,0,2500
2020-09-05,H,apartment,B,3,2,1,1,0,0,0,135.0,1,0,0,2800
2020-09-05,H,apartment,B,3,2,1,1,0,0,0,140.0,1,0,0,3500
2020-09-05,T,apartment,B,4,2,1,0,1,0,0,144.0,0,1,0,1300
2020-09-05,T,apartment,B,4,2,1,1,1,1,0,142.0,1,0,0,320
2020-09-05,T,apartment,C,3,1,1,1,1,1,0,120.0,0,1,0,1300
2020-09-05,B,apartment,B,3,3,1,3,1,1,1,170.0,0,1,0,3000
2020-09-05,T,apartment,B,3,2,1,0,1,1,0,140.0,1,0,0,2500
2020-09-05,RB,apartment,A,3,3,1,1,1,1,1,180.0,0,0,1,1100
2020-09-05,RB,apartment,A,3,3,1,1,1,1,1,180.0,0,0,1,1200
2020-09-05,RB,apartment,A,3,3,1,1,1,1,1,170.0,0,0,1,1000
2020-09-06,RB,apartment,A,3,3,1,1,1,1,1,170.0,0,0,1,1000
2020-09-09,RB,apartment,B,1,1,1,0,0,0,0,40.0,1,0,0,170
2020-09-05,RB,apartment,B,2,1,1,1,1,1,0,140.0,0,1,0,1000
2020-09-05,T,apartment,A,3,1,1,0,0,0,0,140.0,0,1,0,1600
2020-09-05,RB,apartment,B,2,1,1,1,1,0,0,140.0,0,1,0,1400
2020-09-05,RB,apartment,B,3,2,1,0,1,1,0,140.0,0,0,1,400
2020-09-05,RB,apartment,A,3,3,3,1,1,1,0,170.0,0,0,1,700
2020-09-05,RB,apartment,A,3,3,1,1,1,1,0,165.0,0,0,1,750
2020-09-05,RB,apartment,C,3,3,1,1,1,1,1,165.0,0,1,0,2000
2020-09-05,RB,apartment,A,2,1,1,1,1,1,0,140.0,0,0,1,450
2020-09-05,RB,apartment,C,2,1,1,0,0,0,0,105.0,0,1,0,1200
2020-09-06,N,apartment,B,3,2,1,0,0,0,0,160.0,1,0,0,2700
2020-09-05,RB,apartment,A,3,2,1,1,0,0,0,140.0,0,0,1,600
2020-09-09,RB,apartment,A,1,1,1,1,0,1,0,50.0,0,1,0,1250
2020-09-05,RB,apartment,B,3,2,1,1,1,0,0,160.0,0,0,1,600
2020-09-05,RB,apartment,A,1,1,1,0,1,0,0,140.0,0,0,1,350
2020-09-06,N,apartment,A,3,2,1,2,1,1,1,160.0,0,1,0,3000
2020-09-06,N,apartment,A,3,2,1,2,0,0,0,155.0,0,1,0,2500
2020-09-06,RB,apartment,C,3,2,1,2,1,1,0,160.0,0,1,0,1450
2020-09-06,B,apartment,A,2,2,1,2,0,0,0,140.0,0,1,0,1500
2020-09-06,JN,apartment,B,3,2,1,1,0,1,0,185.0,0,1,0,1600
2020-09-06,RB,apartment,B,1,1,1,1,0,0,0,140.0,0,0,1,300
2020-09-06,RB,apartment,B,2,2,1,1,1,1,0,140.0,0,0,1,400
2020-09-06,RB,apartment,B,3,2,1,1,1,1,1,150.0,0,0,1,500
2020-09-06,RB,apartment,A,2,1,1,1,1,1,0,140.0,0,0,1,600
2020-09-06,N,apartment,B,4,2,1,1,0,1,0,140.0,0,1,0,2200
2020-09-06,RB,apartment,A,3,2,1,1,1,0,0,158.0,0,0,1,700
2020-09-16,RB,apartment,A,3,2,1,1,1,0,0,158.0,0,0,1,700
2020-09-12,RB,apartment,A,2,1,1,1,1,1,1,100.0,0,0,1,500
2020-09-07,H,apartment,B,3,2,1,1,0,0,0,140.0,1,0,0,3500
2020-09-06,RB,apartment,B,3,2,1,1,1,1,0,165.0,0,0,1,500
2020-09-06,RB,apartment,A,3,2,1,1,1,1,1,160.0,0,0,1,800
2020-09-07,T,apartment,B,3,2,1,1,0,1,0,140.0,1,0,0,2800
2020-09-07,B,apartment,B,2,1,1,0,0,0,0,140.0,0,1,0,1000
2020-09-16,B,apartment,A,1,1,1,0,0,0,0,140.0,0,1,0,600
2020-09-06,RB,apartment,B,2,1,1,0,0,1,0,140.0,0,1,0,800
2020-09-06,RB,apartment,D,3,1,1,1,0,1,0,120.0,0,1,0,250
2020-09-06,RB,apartment,B,2,1,1,1,1,0,0,85.0,0,0,1,430
2020-09-06,RB,apartment,A,2,1,1,1,0,0,0,90.0,0,0,1,550
2020-09-06,RB,apartment,A,1,1,1,0,1,1,1,140.0,0,1,0,1800
2020-09-06,RB,apartment,B,3,2,1,1,1,0,0,160.0,0,0,1,550
2020-09-06,RB,apartment,B,3,2,1,2,1,1,0,140.0,0,1,0,1500
2020-09-08,RB,apartment,B,1,1,1,0,0,1,0,75.0,0,1,0,900
2020-09-07,RB,apartment,B,2,1,1,1,0,0,0,140.0,0,1,0,1400
2020-09-07,RB,apartment,C,3,3,1,1,1,1,1,140.0,0,0,1,700
2020-09-07,JN,apartment,B,3,2,1,0,0,1,0,140.0,0,1,0,1500
2020-09-07,N,apartment,A,1,1,1,1,1,1,0,140.0,0,1,0,500
2020-09-07,N,apartment,A,2,1,1,1,0,0,0,90.0,0,1,0,900
2020-09-07,RB,apartment,B,3,3,1,1,1,1,0,140.0,0,0,1,500
2020-09-07,RB,apartment,B,3,2,1,1,1,1,0,140.0,0,0,1,600
2020-09-07,RB,apartment,A,1,1,1,0,1,0,0,30.0,0,0,1,350
2020-09-07,N,apartment,B,3,1,1,1,0,0,0,85.0,1,0,0,1400
2020-09-08,RB,apartment,A,2,1,1,0,0,0,0,90.0,0,1,0,123
2020-09-07,RB,apartment,A,2,1,1,0,0,0,0,120.0,0,0,1,225
2020-09-07,RB,apartment,A,2,1,1,2,0,1,0,100.0,0,0,1,650
2020-09-16,RB,apartment,A,1,1,1,1,0,1,0,80.0,0,0,1,450
2020-09-07,RB,apartment,A,2,1,1,0,0,0,0,60.0,0,0,1,350
2020-09-07,N,Roof,A,3,2,1,3,1,1,0,160.0,0,1,0,1
2020-09-07,RB,apartment,A,3,2,1,1,1,1,0,165.0,0,0,1,800
2020-09-07,RB,apartment,B,3,3,1,1,1,1,0,200.0,0,0,1,700
2020-09-07,RB,apartment,B,3,3,1,1,1,1,0,140.0,0,0,1,550
2020-09-07,RB,apartment,A,1,1,1,1,0,1,1,90.0,0,0,1,450
2020-09-08,RB,apartment,A,3,3,1,1,1,1,1,170.0,0,0,1,900
2020-09-07,RB,apartment,A,3,2,1,1,1,1,1,140.0,0,0,1,600
2020-09-13,RB,apartment,A,3,3,1,2,1,1,0,140.0,0,0,1,700
2020-09-07,RB,apartment,B,3,3,1,1,1,1,0,150.0,0,0,1,450
2020-09-07,RB,apartment,A,1,1,1,0,0,0,0,54.0,0,0,1,350
2020-09-07,N,apartment,C,3,1,1,1,0,1,0,140.0,1,0,0,2800
2020-09-07,RB,apartment,B,1,1,1,0,1,1,0,140.0,0,0,1,350
2020-09-08,RB,apartment,B,3,1,1,2,0,0,0,170.0,0,1,0,1500
2020-09-07,RB,apartment,B,2,1,1,1,1,1,0,100.0,0,1,0,1200
2020-09-08,RB,apartment,B,3,1,1,0,0,1,0,100.0,0,1,0,1000
2020-09-08,RB,apartment,C,3,2,1,2,1,1,0,150.0,0,1,0,1200
2020-09-08,RB,apartment,A,2,2,1,1,1,1,1,140.0,0,1,0,2000
2020-09-08,N,apartment,B,2,1,1,1,1,1,0,90.0,0,1,0,1000
2020-09-08,JN,apartment,C,3,3,1,0,0,0,0,120.0,1,0,0,3000
2020-09-08,RB,apartment,B,2,1,1,2,1,1,0,120.0,0,1,0,1000
2020-09-08,RB,Roof,B,2,1,1,0,0,0,0,170.0,0,0,1,550
2020-09-08,B,apartment,A,1,1,1,0,1,1,0,100.0,0,0,1,500
2020-09-08,RB,apartment,A,2,2,1,1,1,1,0,140.0,0,0,1,500
2020-09-08,RB,apartment,B,2,1,1,0,1,1,0,140.0,0,1,0,1200
2020-09-08,RB,apartment,A,1,1,1,0,1,0,0,140.0,0,0,1,500
2020-09-08,H,apartment,B,4,2,1,0,0,1,0,140.0,1,0,0,3000
2020-09-14,B,Roof,B,2,2,1,0,1,1,1,200.0,0,1,0,2000
2020-09-12,RB,apartment,B,2,2,1,1,0,1,0,140.0,0,1,0,1000
2020-09-08,RB,apartment,A,1,2,2,1,1,0,0,135.0,0,1,0,550
2020-09-08,H,apartment,B,3,1,1,1,0,0,0,120.0,0,1,0,1100
2020-09-08,RB,apartment,A,2,2,1,1,0,0,0,140.0,0,0,1,500
2020-09-08,RB,apartment,B,3,3,1,1,1,1,1,145.0,0,0,1,450
2020-09-08,RB,apartment,A,1,1,1,1,1,1,0,75.0,0,0,1,500
2020-09-08,RB,apartment,B,3,3,1,1,0,0,0,170.0,0,0,1,500
2020-09-08,RB,apartment,A,3,2,1,1,1,1,1,140.0,0,0,1,600
2020-09-08,RB,apartment,B,3,3,1,1,1,1,0,145.0,0,0,1,550
2020-09-08,RB,apartment,A,3,3,1,1,1,1,1,180.0,0,0,1,1000
2020-09-08,RB,apartment,A,3,3,1,1,1,1,1,180.0,0,0,1,1200
2020-09-08,RB,apartment,B,3,3,1,1,1,1,1,180.0,0,0,1,650
2020-09-08,B,apartment,A,3,2,1,3,0,1,0,190.0,0,1,0,2000
2020-09-08,RB,apartment,A,3,2,1,1,0,0,0,125.0,0,0,1,600
2020-09-09,H,apartment,C,4,2,1,2,1,1,0,140.0,1,0,0,3000
2020-09-08,RB,apartment,A,1,1,1,0,0,0,0,140.0,0,0,1,350
2020-09-09,RB,apartment,A,2,1,1,1,1,0,0,90.0,0,1,0,900
2020-09-19,RB,apartment,A,3,2,1,2,1,1,0,150.0,0,0,1,700
2020-09-09,JN,apartment,B,2,1,1,1,0,1,0,90.0,0,1,0,1000
2020-09-16,RB,apartment,A,1,1,1,0,1,1,0,140.0,0,0,1,450
2020-09-16,RB,apartment,A,1,1,0,1,1,1,0,28.0,0,1,0,1200
2020-09-09,RB,apartment,B,3,3,1,2,1,1,0,140.0,0,0,1,450
2020-09-09,N,apartment,B,4,2,1,3,1,1,0,130.0,1,0,0,3000
2020-09-09,RB,apartment,B,1,1,1,0,1,1,0,37.0,0,0,1,350
2020-09-09,N,apartment,B,3,1,1,1,0,0,0,110.0,1,0,0,2000
2020-09-09,JR,apartment,B,3,3,1,0,1,0,0,150.0,0,1,0,1
