date,houseId,category,city,address,houseType,status,numberRooms,numberBathrooms,numberKitchens,numberBalconies,loungeType,houseSpace,landArea,elevator,carParking,heating,price,priceType
2020-02-17 ,241039,للبيع,طولكرم, -  مدينة طولكرم,شقة,عظم ,ثلاث غرف ,2 ,1 ,1 ,يوجد ,110,500,نعم ,نعم , ,300000,دينار
2020-02-17 ,241040,للايجار,رام الله والبيرة, -  مدينة البيرة,شقة,غير مفروشة ,غرفتين ,1 ,1 ,1 ,نعم  ,140,200, , , ,1500,شيكل
2020-02-18 ,241041,منفصل,نابلس, - صرة,منزل,مشطب ,أكثر من خمس غرف ,2 ,1 ,1 ,نعم ,170,1500, , , ,75000,شيكل
2020-02-17 ,241043,للبيع,الخليل, - دورا,رووف,عظم ,غرفة واحدة - ستوديو , , ,2 , , , ,نعم , , ,60000,دينار
2020-02-17 ,241044,للايجار,رام الله والبيرة, - بيتونيا,شقة,غير مفروشة ,اربع غرف ,2 ,1 ,2 ,صالة كبيرة ,170,190,نعم ,نعم , ,1450,شيكل
2020-02-17 ,241046,منفصل,رام الله والبيرة, - بير زيت,منزل,مشطب ,خمس غرف ,4 ,2 , ,صالتان ,300,300, , , ,230000,دولار
2020-03-09 ,241048,للايجار,رام الله والبيرة, -  مدينة البيرة,شقة,غير مفروشة ,غرفتين ,2 ,1 ,1 ,صاله كبيره , , , ,نعم , ,1500,شيكل
2020-02-17 ,241049,للبيع,رام الله والبيرة, - الطيرة,شقة,غير مفروشة ,ثلاث غرف ,3 ,1 ,2 ,صاله وصالون وسفره ,175,1000,نعم ,نعم ,نعم ,130000,دولار
2020-02-17 ,241050,للبيع,نابلس, -  مدينة نابلس,شقة,غير مفروشة ,ثلاث غرف ,2 ,1 ,1 ,صالون وغرفه ضيوف ,145,1000,نعم ,نعم ,نعم ,500,دينار
2020-02-17 ,241051,للبيع,رام الله والبيرة, -  مدينة رام الله,فيلا,غير مفروشة ,خمس غرف ,4 ,1 ,3 ,3 ,480,860, , , ,1600000,دولار
2020-02-17 ,241052,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,ثلاث غرف ,2 ,1 ,1 ,1 , , , , , ,600,دولار
2020-02-17 ,241053,للايجار,رام الله والبيرة, -  مدينة البيرة,شقة,غير مفروشة ,ثلاث غرف ,2 ,1 ,1 ,صالة+صالون ,150, ,نعم ,نعم ,نعم ,550,دولار
2020-02-17 ,241054,منفصل,رام الله والبيرة, - بير نبالا,منزل,غير مفروشة ,أكثر من خمس غرف ,6 ,3 ,7 ,صالات وصالونات ,600,900, ,نعم , ,240000,دولار
2020-02-19 ,241055,للايجار,رام الله والبيرة, - بير نبالا,شقة,غير مفروشة ,ثلاث غرف ,3 ,1 ,3 ,صاله  صالون ,200, , ,نعم , ,1200,شيكل
2020-02-17 ,241056,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,غرفة واحدة - ستوديو ,1 ,1 ,0 ,1 ,45, , ,نعم , ,340,دولار
2020-02-17 ,241057,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,ثلاث غرف ,2 ,1 ,3 ,1 ,160, ,نعم ,نعم ,نعم ,800,دولار
2020-02-17 ,241058,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,ثلاث غرف ,2 ,1 ,1 ,1 ,125, ,نعم ,نعم , ,650,دولار
2020-02-17 ,241059,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,غرفة واحدة - ستوديو ,1 ,1 ,1 ,صالة ,50, ,نعم ,نعم ,نعم ,1800,شيكل
2020-02-17 ,241060,للبيع,نابلس, -  مدينة نابلس,شقة,عظم ,أكثر من خمس غرف ,3 ,1 ,4 ,صالة كبيرة جدا ,240, ,نعم ,نعم , ,65000,دينار
2020-02-17 ,241061,للبيع,رام الله والبيرة, -  مدينة رام الله,رووف,مشطب ,أكثر من خمس غرف , , , , ,350,350,نعم ,نعم ,نعم ,250000,دولار
2020-02-17 ,241062,منفصل,رام الله والبيرة, - ابو قش,منزل,مشطب ,اربع غرف , , , , ,160,160, ,نعم , ,300000,دولار
2020-02-17 ,241063,للايجار,نابلس, -  مدينة نابلس,شقة,غير مفروشة ,ثلاث غرف ,3 ,1 ,0 ,يوجد ,130,200, , , ,2700,دينار
2020-02-17 ,241064,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,مشطب ,ثلاث غرف ,3 ,1 ,2 ,صاله كبيره ,165,165,نعم ,نعم ,نعم ,125000,دولار
2020-02-17 ,241065,للايجار,رام الله والبيرة, - الطيرة,شقة,مفروشة ,ثلاث غرف ,3 ,1 , ,صالة وصالون مطبخ أمريكي  ,150, ,نعم ,نعم , ,550,دولار
2020-02-17 ,241066,للايجار,رام الله والبيرة, - الطيرة,شقة,مفروشة ,ثلاث غرف ,3 ,3 ,1 ,صالة وصالون مطبخ أمريكي  ,150, ,نعم ,نعم , ,550,دولار
2020-02-17 ,241067,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,ثلاث غرف ,2 ,1 ,1 ,صالة كبيرة ,135,135,نعم ,نعم , ,2300,شيكل
2020-02-17 ,241068,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,ثلاث غرف ,2 ,1 ,1 ,صالة+صالون ,160, ,نعم ,نعم , ,600,دولار
2020-02-17 ,241069,منفصل,الخليل, -  مدينة الخليل,منزل,غير مفروشة ,اربع غرف ,1 ,11 , , ,200,750, , , ,270000,دينار
2020-02-17 ,241070,للبيع,القدس, - العيزرية,رووف,مشطب ,ثلاث غرف ,3 ,2 ,2 ,نعم ,250, ,نعم ,نعم , ,400000,شيكل
2020-02-22 ,241071,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,غرفتين ,1 ,1 ,1 ,يوجد صالةعلى صالون , , , , , ,1200,شيكل
2020-02-18 ,241072,للبيع,نابلس, -  مدينة نابلس,شقة,مشطب ,ثلاث غرف ,2 ,1 ,1 ,صالتين ,165, , ,نعم , ,60000,دينار
2020-02-25 ,241073,للبيع,رام الله والبيرة, - بيتونيا,شقة,غير مفروشة ,غرفتين ,2 ,1 ,2 ,صاله   صالون ,120, ,نعم , , ,85000,دولار
2020-02-18 ,241074,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,غرفة واحدة - ستوديو ,1 ,1 ,1 ,صالة ,60, , , , ,350,دولار
2020-02-18 ,241075,منفصل,نابلس, - الساوية,منزل,غير مفروشة ,ثلاث غرف ,2 ,1 ,1 ,ساحة ,135,300, , , ,35000,دينار
2020-02-18 ,241077,للبيع,رام الله والبيرة, -  مدينة البيرة,شقة,مفروشة ,غرفتين ,1 ,1 , ,١ ,84, , ,نعم , ,55000,دولار
2020-02-18 ,241078,للبيع,رام الله والبيرة, - بيتونيا,رووف,مفروشة ,اربع غرف ,2 ,1 ,1 ,Big ,175, ,نعم ,نعم , ,135000,دولار
2020-02-18 ,241079,للبيع,اريحا, -  مدينة اريحا,شقة,غير مفروشة ,ثلاث غرف ,3 ,1 ,1 ,صالة , , , ,نعم , ,80000,دينار
2020-02-18 ,241080,للبيع,بيت لحم, - الدوحة,شقة,غير مفروشة ,ثلاث غرف ,2 ,1 ,2 ,نعم ,152, ,نعم ,نعم , ,120000,دينار
2020-02-18 ,241081,للايجار,نابلس, -  مدينة نابلس,شقة,مفروشة ,غرفة واحدة - ستوديو ,2 ,1 , ,نعم , , ,نعم , , ,250,شيكل
2020-02-18 ,241082,للايجار,رام الله والبيرة, -  مدينة البيرة,شقة,مفروشة ,غرفتين ,1 ,1 ,1 ,نعم ,90,600,نعم ,نعم ,نعم ,650,دولار
2020-02-18 ,241083,للبيع,نابلس, -  مدينة نابلس,شقة,مشطب ,ثلاث غرف ,2 ,1 ,2 ,1 ,155, ,نعم ,نعم , ,80000,دينار
2020-02-18 ,241086,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,غرفتين ,1 ,1 ,1 ,يوجد صالة كبيرة ,120, , , , ,1250,شيكل
2020-02-18 ,241087,للايجار,نابلس, -  مدينة نابلس,رووف,مفروشة ,غرفتين ,2 ,1 ,2 ,يوجد  ,100,0,نعم ,نعم , ,1500,شيكل
2020-02-18 ,241088,للايجار,رام الله والبيرة, - الطيرة,شقة,غير مفروشة ,ثلاث غرف ,3 ,1 ,1 , ,160, ,نعم ,نعم ,نعم ,700,دولار
2020-02-18 ,241089,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,ثلاث غرف ,3 ,1 ,1 , ,170, ,نعم ,نعم , ,700,دولار
2020-02-18 ,241091,للبيع,رام الله والبيرة, - سردا,شقة,مشطب ,خمس غرف ,3 , ,3 ,صاله كبيره ,200, ,نعم ,نعم ,نعم ,135000,دولار
2020-02-18 ,241092,للايجار,بيت لحم, - الدوحة,شقة,غير مفروشة ,غرفتين ,1 ,1 , , صالة كبيرة ,1000,100, ,نعم , ,1400,شيكل
2020-02-18 ,241093,للايجار,رام الله والبيرة, - بيتونيا,شقة,غير مفروشة ,غرفتين ,1 ,1 ,1 ,صالة كبيرة  ,132, ,نعم ,نعم , ,500,دينار
2020-02-18 ,241094,للايجار,نابلس, -  مدينة نابلس,شقة,مفروشة ,غرفتين ,2 ,1 ,1 ,نعم ,90, ,نعم ,نعم ,نعم ,1500,شيكل
2020-02-18 ,241096,للايجار,رام الله والبيرة, - الطيرة,شقة,مفروشة ,ثلاث غرف ,3 ,1 ,0 ,صاله صالون ,160, ,نعم ,نعم , ,550,دولار
2020-02-18 ,241097,منفصل,جنين, - برقين,منزل,مشتركة ,أكثر من خمس غرف ,4 ,2 ,2 , ,300,1000, ,نعم , ,120000,دينار
2020-02-18 ,241098,للبيع,بيت لحم, -  مدينة بيت لحم,شقة,عظم ,ثلاث غرف ,2 ,1 ,2 ,صالة كبيرة  ,145,600,نعم ,نعم , ,300000,شيكل
2020-02-18 ,241099,للايجار,نابلس, -  مدينة نابلس,شقة,غير مفروشة ,ثلاث غرف ,2 ,1 ,1 ,صالة كبيرة  ,135, ,نعم ,نعم , ,3000,دينار
2020-02-18 ,241100,للايجار,نابلس, -  مدينة نابلس,شقة,مفروشة ,ثلاث غرف ,2 ,1 ,1 ,صالة مع مطبخ امريكي  ,120, ,نعم ,نعم , ,1700,شيكل
2020-02-17 ,241101,للبيع,نابلس, -  مدينة نابلس,شقة,مفروشة ,أكثر من خمس غرف , , , , ,450, ,نعم ,نعم , ,350000,دينار
2020-02-19 ,241102,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,ثلاث غرف ,2 ,1 ,1 ,يوجد.  ,165, ,نعم ,نعم , ,400,دولار
2020-02-18 ,241103,للايجار,بيت لحم, - الدوحة,رووف,غير مفروشة ,اربع غرف ,2 , , , , , ,نعم ,نعم ,نعم ,2000,شيكل
2020-02-18 ,241105,للايجار,رام الله والبيرة, - الطيرة,رووف,مفروشة ,غرفتين ,1 ,1 ,2 ,2 ,145,270,نعم ,نعم ,نعم ,800,دولار
2020-02-18 ,241106,للبيع,نابلس, -  مدينة نابلس,شقة,عظم ,ثلاث غرف ,2 ,1 ,1 ,يوجد ,128,1000,نعم ,نعم , ,300,دينار
2020-02-18 ,241107,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,غرفة واحدة - ستوديو ,1 ,1 , ,مع المطبخ , , , , , ,450,دولار
2020-02-18 ,241108,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,ثلاث غرف ,2 ,1 ,1 ,كبيره ,150,600, , , ,90000,دولار
2020-02-18 ,241109,للايجار,نابلس, -  مدينة نابلس,شقة,مفروشة ,ثلاث غرف ,2 ,1 ,1 ,نعم ,150,300,نعم ,نعم , ,1500,شيكل
2020-02-18 ,241110,للايجار,رام الله والبيرة, -  مدينة رام الله,رووف,مفروشة ,غرفة واحدة - ستوديو ,1 ,1 , ,صالة واسعة ,100,600, , , ,1000,شيكل
2020-02-18 ,241111,للبيع,نابلس, -  مدينة نابلس,شقة,عظم ,ثلاث غرف ,2 ,1 ,1 ,صالة عدد ٢ ,120,1400,نعم ,نعم ,نعم ,42000,دينار
2020-02-18 ,241112,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,مشطب ,ثلاث غرف ,3 ,1 ,2 ,1 ,177, ,نعم , ,نعم ,155000,دولار
2020-02-18 ,241113,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,ثلاث غرف ,3 ,1 ,2 ,نعم ,180, ,نعم ,نعم , ,1000,دولار
2020-02-18 ,241114,للبيع,رام الله والبيرة, -  مدينة البيرة,شقة,غير مفروشة ,ثلاث غرف ,3 ,1 ,2 ,1 ,190, ,نعم ,نعم ,نعم ,180000,دولار
2020-03-01 ,241115,للبيع,القدس, -  مدينة القدس,شقة,عظم ,ثلاث غرف , ,1 ,2 ,صالون  وصاله ,170,600,نعم ,نعم , ,230000,شيكل
2020-02-18 ,241116,للايجار,رام الله والبيرة, - بيتونيا,شقة,مفروشة ,ثلاث غرف ,2 ,1 ,0 ,1 ,110, ,نعم ,نعم , ,600,دولار
2020-02-18 ,241117,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,ثلاث غرف ,3 ,1 ,2 ,1 ,200, ,نعم ,نعم ,نعم ,180000,دولار
2020-02-18 ,241118,منفصل,بيت لحم, -  مدينة بيت لحم,منزل,غير مفروشة ,ثلاث غرف ,1 ,1 ,1 ,صاله وصالون ,140,700, ,نعم , ,180000,دينار
2020-02-18 ,241119,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,ثلاث غرف ,2 ,1 ,1 ,2 , , ,نعم ,نعم , ,400,دولار
2020-02-18 ,241120,للايجار,رام الله والبيرة, - الطيرة,شقة,مفروشة ,ثلاث غرف ,2 ,1 ,1 ,1 , , ,نعم ,نعم , ,600,دولار
2020-02-18 ,241121,للبيع,نابلس, -  مدينة نابلس,شقة,مفروشة ,ثلاث غرف ,2 ,1 ,0 ,نعم ,120, ,نعم ,نعم , ,60000,دينار
2020-02-18 ,241122,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,غرفة واحدة - ستوديو , ,1 , ,صالة , , , , , ,1200,شيكل
2020-02-18 ,241123,للبيع,رام الله والبيرة, - بيتونيا,شقة,غير مفروشة ,ثلاث غرف ,2 ,1 ,1 ,صالة كبيرة وغرفة جلوس  ,140, ,نعم ,نعم , ,100.000,دولار
2020-02-18 ,241126,للايجار,رام الله والبيرة, -  مدينة البيرة,شقة,غير مفروشة ,غرفتين ,2 ,1 ,1 ,صالة ,110, , , , ,400,دولار
2020-02-22 ,241127,للايجار,الخليل, -  مدينة الخليل,شقة,مشطب ,ثلاث غرف ,2 ,1 ,1 ,صالة كبيرة ,130, , ,نعم , ,2700,دينار
2020-02-18 ,241128,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,مشطب ,غرفتين ,1 ,1 ,1 ,نعم  ,110, , , , ,75000,دولار
2020-02-26 ,241129,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,عظم ,ثلاث غرف ,1 ,1 ,1 ,1 ,150, , , , ,75000,دولار
2020-02-18 ,241130,للبيع,رام الله والبيرة, - بير زيت,شقة,مشطب ,ثلاث غرف ,3 ,1 ,2 ,يوجد صاله ,150,2000,نعم ,نعم ,نعم ,100000,دولار
2020-02-22 ,241132,منفصل,رام الله والبيرة, - بيتونيا,منزل,غير مفروشة ,خمس غرف ,3 ,2 ,3 ,صاله   صالون ,250,1000, ,نعم , ,420000,دولار
2020-02-18 ,241133,للايجار,نابلس, -  مدينة نابلس,شقة,غير مفروشة ,ثلاث غرف ,2 ,1 ,1 ,يوجد ,130, , , , ,2000,دينار
2020-02-19 ,241134,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,عظم ,ثلاث غرف ,1 ,1 ,1 , ,150, , , , ,85000,دولار
2020-02-18 ,241135,للايجار,طولكرم, -  مدينة طولكرم,شقة,مشطب ,ثلاث غرف ,2 ,1 ,1 , ,120, , , , ,800,شيكل
2020-02-19 ,241136,للبيع,رام الله والبيرة, - الطيرة,فيلا,مشطب ,أكثر من خمس غرف ,4 , ,3 ,3 , , , , , ,650000,دولار
2020-02-18 ,241137,للبيع,نابلس, -  مدينة نابلس,شقة,مشطب ,أكثر من خمس غرف ,3 ,1 , ,يوجد صالة كبيره ,230, , , , ,80000,دينار
2020-02-18 ,241138,للبيع,نابلس, -  مدينة نابلس,شقة,مفروشة ,ثلاث غرف ,2 ,1 ,1 ,صالة كبيره ,150, ,نعم ,نعم , ,85,دينار
2020-02-18 ,241139,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,ثلاث غرف ,3 ,1 ,1 ,صالة+صالون ,160, ,نعم ,نعم , ,700,دولار
2020-02-18 ,241140,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,ثلاث غرف ,2 ,1 ,1 ,1 ,155,0,نعم ,نعم , ,600,دولار
2020-02-18 ,241141,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,غرفة واحدة - ستوديو ,1 ,1 ,1 ,1 ,80,0,نعم ,نعم , ,500,دولار
2020-02-18 ,241142,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,ثلاث غرف ,2 ,1 ,1 ,1 ,155,0,نعم ,نعم , ,500,دولار
2020-02-19 ,241143,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,ثلاث غرف ,2 ,1 , ,صالة واسعة  , , ,نعم , , ,800,دولار
2020-02-19 ,241145,منفصل,جنين, -  مدينة جنين,منزل,غير مفروشة ,ثلاث غرف ,3 ,1 ,1 ,صاله واسعه وكبيره  ,200, , ,نعم , ,120.000,دينار
2020-02-19 ,241146,للبيع,بيت لحم, - الدوحة,شقة,عظم ,اربع غرف ,2 ,2 ,1 ,2 ,150, ,نعم ,نعم , ,120000,دولار
2020-02-19 ,241150,للبيع,بيت لحم, - جناتا,شقة,عظم ,أكثر من خمس غرف ,3 ,1 ,2 , ,180, ,نعم ,نعم , ,55000,دينار
2020-02-19 ,241153,للبيع,القدس, - ابو ديس,شقة,عظم ,اربع غرف ,2 ,1 ,2 ,صالة كبيرة ,160, , , , ,30000,دينار
2020-02-19 ,241154,للبيع,رام الله والبيرة, - الطيرة,شقة,غير مفروشة ,ثلاث غرف , , , , , , ,نعم ,نعم ,نعم ,220000,دولار
2020-02-19 ,241155,للبيع,رام الله والبيرة, - رافات,فيلا,غير مفروشة ,ثلاث غرف , , , , , , ,نعم ,نعم ,نعم ,620000,دولار
2020-02-25 ,241156,منفصل,رام الله والبيرة, - جفنا,منزل,مشطب ,ثلاث غرف ,2 ,1 ,2 ,صالة كبيرة  وسفرة ومعيشة ,190,1100, ,نعم ,نعم ,150,دولار
