city,status,numberRooms,numberBathrooms,numberBalconies,elevator,carParking,heating,houseSpace,PriceType_JOD,PriceType_NIS,PriceType_USD,featurePlus,Bldg_A,Bldg_B,Bldg_C,MedstatusHouseSpace,city_encoded,price
1,1,3,1,1,0,0,0,140.0,0,1,0,0.3333333333333333,1,0,0,140.0,2146.5372434156006,400
1,3,3,3,1,1,1,1,165.0,0,1,0,1.0,0,0,1,140.0,2146.5372434156006,2000
1,2,2,2,1,1,1,1,130.0,0,1,0,1.0,0,1,0,140.0,2146.5372434156006,1450
2,2,2,1,1,0,0,0,140.0,1,0,0,0.5,0,1,0,140.0,3026.3582534092375,2000
1,2,2,2,0,0,1,0,140.0,0,1,0,1.0,0,0,0,140.0,2146.5372434156006,1600
1,1,3,3,1,0,0,0,170.0,0,0,1,1.0,1,0,0,140.0,2146.5372434156006,800
1,2,3,1,0,1,1,1,150.0,0,1,0,0.3333333333333333,0,0,0,140.0,2146.5372434156006,1500
1,2,2,1,0,0,0,0,120.0,0,1,0,0.5,0,0,0,140.0,2146.5372434156006,1200
1,2,3,3,1,1,1,0,180.0,0,0,1,1.0,0,1,0,140.0,2146.5372434156006,550
1,2,2,2,1,1,0,0,140.0,0,1,0,1.0,0,1,0,140.0,2146.5372434156006,1500
4,2,3,1,1,1,1,0,140.0,1,0,0,0.3333333333333333,0,1,0,140.0,4656.840423319651,300
1,1,1,1,1,1,1,1,60.0,0,1,0,1.0,1,0,0,140.0,2146.5372434156006,2000
1,2,3,3,2,1,1,0,170.0,0,0,1,1.0,0,2,0,140.0,2146.5372434156006,500
1,2,2,2,1,1,0,0,100.0,0,1,0,1.0,0,1,0,140.0,2146.5372434156006,1500
1,2,1,1,1,1,1,0,140.0,0,0,1,1.0,0,1,0,140.0,2146.5372434156006,350
1,1,2,1,1,0,1,0,80.0,0,0,1,0.5,1,0,0,140.0,2146.5372434156006,450
5,1,2,2,1,0,1,0,120.0,0,1,0,1.0,1,0,0,140.0,3798.9405590217193,3000
2,3,3,2,1,0,0,0,125.0,0,1,0,0.6666666666666666,0,0,1,140.0,3026.3582534092375,800
3,2,2,1,2,0,1,0,80.0,0,1,0,0.5,0,2,0,140.0,4539.024717924195,1000
3,2,3,1,1,0,0,0,120.0,0,1,0,0.3333333333333333,0,1,0,140.0,4539.024717924195,1500
3,1,2,1,1,0,1,0,70.0,0,1,0,0.5,1,0,0,140.0,4539.024717924195,2200
1,2,2,1,1,1,1,0,136.0,0,1,0,0.5,0,1,0,140.0,2146.5372434156006,1700
1,1,1,2,2,0,0,0,140.0,0,1,0,2.0,2,0,0,140.0,2146.5372434156006,500
1,2,2,2,1,0,1,0,130.0,0,1,0,1.0,0,1,0,140.0,2146.5372434156006,1600
1,2,3,2,1,0,1,0,110.0,0,1,0,0.6666666666666666,0,1,0,140.0,2146.5372434156006,1800
1,1,3,1,1,1,1,0,150.0,0,1,0,0.3333333333333333,1,0,0,140.0,2146.5372434156006,2100
1,2,1,1,1,1,0,0,60.0,0,1,0,1.0,0,1,0,140.0,2146.5372434156006,750
1,1,1,1,0,1,0,0,140.0,0,0,1,1.0,0,0,0,140.0,2146.5372434156006,260
3,2,2,1,0,1,1,1,140.0,0,1,0,0.5,0,0,0,140.0,4539.024717924195,2000
4,1,1,1,0,0,0,0,140.0,0,1,0,1.0,0,0,0,140.0,4656.840423319651,900
1,1,2,2,0,1,1,0,140.0,0,0,1,1.0,0,0,0,140.0,2146.5372434156006,600
1,2,1,1,0,1,1,0,70.0,0,1,0,1.0,0,0,0,140.0,2146.5372434156006,1150
1,2,3,3,1,1,1,1,140.0,0,0,1,1.0,0,1,0,140.0,2146.5372434156006,500
1,2,1,1,1,1,1,0,50.0,0,0,1,1.0,0,1,0,140.0,2146.5372434156006,350
1,2,3,2,1,0,0,0,140.0,0,0,1,0.6666666666666666,0,1,0,140.0,2146.5372434156006,450
1,1,2,1,1,0,0,0,140.0,0,0,1,0.5,1,0,0,140.0,2146.5372434156006,500
1,2,1,1,1,1,1,0,140.0,0,0,1,1.0,0,1,0,140.0,2146.5372434156006,350
1,1,3,3,1,1,1,1,150.0,0,0,1,1.0,1,0,0,140.0,2146.5372434156006,650
1,2,2,2,2,1,1,0,130.0,0,1,0,1.0,0,2,0,140.0,2146.5372434156006,1200
1,1,1,1,1,1,1,1,75.0,0,0,1,1.0,1,0,0,140.0,2146.5372434156006,550
5,2,3,2,0,0,0,0,130.0,1,0,0,0.6666666666666666,0,0,0,140.0,3798.9405590217193,2500
5,2,4,2,1,1,1,0,145.0,1,0,0,0.5,0,1,0,140.0,3798.9405590217193,3300
1,2,3,2,1,0,0,0,145.0,0,0,1,0.6666666666666666,0,1,0,140.0,2146.5372434156006,500
1,2,3,2,1,1,1,0,140.0,0,0,1,0.6666666666666666,0,1,0,140.0,2146.5372434156006,500
4,1,3,2,1,0,1,1,140.0,0,1,0,0.6666666666666666,1,0,0,140.0,4656.840423319651,500
1,2,2,3,2,1,1,0,140.0,0,1,0,1.5,0,2,0,140.0,2146.5372434156006,1400
1,2,3,3,1,1,1,0,160.0,0,0,1,1.0,0,1,0,140.0,2146.5372434156006,600
1,2,3,3,1,1,1,0,163.0,0,0,1,1.0,0,1,0,140.0,2146.5372434156006,600
1,2,2,1,0,1,1,0,100.0,0,1,0,0.5,0,0,0,140.0,2146.5372434156006,400
1,2,2,1,0,0,0,0,140.0,0,1,0,0.5,0,0,0,140.0,2146.5372434156006,1300
2,2,4,2,0,1,0,0,144.0,0,1,0,0.5,0,0,0,140.0,3026.3582534092375,1400
7,2,2,1,0,1,0,0,140.0,0,1,0,0.5,0,0,0,140.0,3492.732901217207,1200
1,1,3,3,2,1,1,1,190.0,0,0,1,1.0,2,0,0,140.0,2146.5372434156006,1200
1,1,3,3,2,1,1,1,170.0,0,0,1,1.0,2,0,0,140.0,2146.5372434156006,1000
1,2,2,1,1,0,0,0,125.0,0,1,0,0.5,0,1,0,140.0,2146.5372434156006,1200
4,3,3,3,1,0,0,0,240.0,1,0,0,1.0,0,0,1,140.0,4656.840423319651,2500
1,2,3,3,1,1,1,0,165.0,0,0,1,1.0,0,1,0,140.0,2146.5372434156006,450
1,1,2,2,1,1,1,1,150.0,0,0,1,1.0,1,0,0,140.0,2146.5372434156006,700
1,1,2,2,1,0,1,0,120.0,0,1,0,1.0,1,0,0,140.0,2146.5372434156006,2500
1,2,2,1,1,1,0,0,90.0,0,0,1,0.5,0,1,0,140.0,2146.5372434156006,430
1,1,2,2,1,1,1,0,160.0,0,0,1,1.0,1,0,0,140.0,2146.5372434156006,900
1,1,2,2,1,1,1,0,160.0,0,0,1,1.0,1,0,0,140.0,2146.5372434156006,900
1,2,2,1,1,1,0,0,140.0,0,0,1,0.5,0,1,0,140.0,2146.5372434156006,400
1,1,3,3,2,1,1,0,140.0,0,0,1,1.0,2,0,0,140.0,2146.5372434156006,800
1,1,3,2,1,1,1,0,140.0,0,0,1,0.6666666666666666,1,0,0,140.0,2146.5372434156006,700
1,1,1,1,0,0,0,0,140.0,0,1,0,1.0,0,0,0,140.0,2146.5372434156006,1200
1,2,1,1,1,1,1,0,140.0,0,0,1,1.0,0,1,0,140.0,2146.5372434156006,350
4,2,3,2,0,0,0,0,125.0,0,1,0,0.6666666666666666,0,0,0,140.0,4656.840423319651,1000
2,2,3,1,0,0,1,0,50.0,0,1,0,0.3333333333333333,0,0,0,140.0,3026.3582534092375,1200
1,1,2,1,1,1,1,0,140.0,0,1,0,0.5,1,0,0,140.0,2146.5372434156006,1500
1,1,3,3,2,1,1,0,160.0,0,0,1,1.0,2,0,0,140.0,2146.5372434156006,1000
1,1,3,3,1,1,1,0,140.0,0,0,1,1.0,1,0,0,140.0,2146.5372434156006,800
1,2,2,3,2,0,0,0,140.0,0,1,0,1.5,0,2,0,140.0,2146.5372434156006,1400
1,2,2,1,1,1,1,0,120.0,0,1,0,0.5,0,1,0,140.0,2146.5372434156006,1200
1,2,3,2,1,0,0,0,140.0,0,1,0,0.6666666666666666,0,1,0,140.0,2146.5372434156006,1800
1,2,3,2,0,1,1,0,140.0,0,0,1,0.6666666666666666,0,0,0,140.0,2146.5372434156006,400
1,2,3,2,0,1,1,1,150.0,0,1,0,0.6666666666666666,0,0,0,140.0,2146.5372434156006,2200
1,1,3,2,1,1,0,0,140.0,0,1,0,0.6666666666666666,1,0,0,140.0,2146.5372434156006,550
1,2,3,2,1,1,1,0,160.0,0,0,1,0.6666666666666666,0,1,0,140.0,2146.5372434156006,600
1,1,3,3,1,1,1,0,175.0,0,0,1,1.0,1,0,0,140.0,2146.5372434156006,650
1,1,2,2,0,1,1,0,140.0,0,0,1,1.0,0,0,0,140.0,2146.5372434156006,500
1,1,3,3,1,1,1,0,140.0,0,0,1,1.0,1,0,0,140.0,2146.5372434156006,800
1,1,3,1,1,0,0,0,140.0,0,1,0,0.3333333333333333,1,0,0,140.0,2146.5372434156006,1500
1,2,2,2,0,0,1,0,140.0,0,0,1,1.0,0,0,0,140.0,2146.5372434156006,350
5,2,3,2,0,0,0,0,120.0,1,0,0,0.6666666666666666,0,0,0,140.0,3798.9405590217193,2500
1,2,3,2,1,1,1,1,140.0,0,0,1,0.6666666666666666,0,1,0,140.0,2146.5372434156006,500
1,2,2,2,1,1,0,0,100.0,0,1,0,1.0,0,1,0,140.0,2146.5372434156006,1500
1,2,2,1,1,0,0,0,120.0,0,1,0,0.5,0,1,0,140.0,2146.5372434156006,1200
1,2,3,2,1,1,1,0,150.0,0,0,1,0.6666666666666666,0,1,0,140.0,2146.5372434156006,500
1,2,1,1,1,1,1,0,140.0,0,0,1,1.0,0,1,0,140.0,2146.5372434156006,350
1,1,3,3,2,1,1,0,140.0,0,0,1,1.0,2,0,0,140.0,2146.5372434156006,700
1,2,2,3,2,0,1,0,140.0,0,0,1,1.5,0,2,0,140.0,2146.5372434156006,500
3,2,3,3,2,1,0,0,170.0,0,1,0,1.0,0,2,0,140.0,4539.024717924195,2000
2,2,2,1,0,0,0,0,140.0,0,1,0,0.5,0,0,0,140.0,3026.3582534092375,850
2,3,5,2,1,0,0,0,140.0,1,0,0,0.4,0,0,1,140.0,3026.3582534092375,2500
4,3,2,2,0,0,0,0,90.0,0,1,0,1.0,0,0,0,140.0,4656.840423319651,600
5,2,3,2,0,0,0,0,140.0,1,0,0,0.6666666666666666,0,0,0,140.0,3798.9405590217193,2500
1,1,3,2,1,1,1,1,150.0,0,0,1,0.6666666666666666,1,0,0,140.0,2146.5372434156006,700
5,2,2,2,1,0,0,0,120.0,1,0,0,1.0,0,1,0,140.0,3798.9405590217193,2500
1,3,2,2,1,0,1,0,120.0,0,1,0,1.0,0,0,1,140.0,2146.5372434156006,1500
1,2,3,2,2,1,1,1,180.0,0,0,1,0.6666666666666666,0,2,0,140.0,2146.5372434156006,450
4,2,2,1,3,0,0,0,125.0,1,0,0,0.5,0,3,0,140.0,4656.840423319651,3000
1,2,3,3,1,1,1,0,175.0,0,0,1,1.0,0,1,0,140.0,2146.5372434156006,600
5,2,3,2,1,0,1,0,120.0,1,0,0,0.6666666666666666,0,1,0,140.0,3798.9405590217193,2800
1,2,3,3,1,1,1,1,165.0,0,0,1,1.0,0,1,0,140.0,2146.5372434156006,500
1,1,2,2,2,1,1,1,100.0,0,1,0,1.0,2,0,0,140.0,2146.5372434156006,1800
1,1,1,1,0,0,0,0,50.0,0,1,0,1.0,0,0,0,140.0,2146.5372434156006,1200
1,2,3,2,2,1,1,0,140.0,0,1,0,0.6666666666666666,0,2,0,140.0,2146.5372434156006,1800
1,1,3,2,2,1,1,0,170.0,0,0,1,0.6666666666666666,2,0,0,140.0,2146.5372434156006,700
1,2,3,3,2,1,1,0,193.0,0,0,1,1.0,0,2,0,140.0,2146.5372434156006,600
1,2,1,1,1,1,0,0,140.0,0,1,0,1.0,0,1,0,140.0,2146.5372434156006,950
5,2,3,1,0,0,0,0,130.0,1,0,0,0.3333333333333333,0,0,0,140.0,3798.9405590217193,2000
4,3,5,2,1,1,1,1,180.0,1,0,0,0.4,0,0,1,140.0,4656.840423319651,3300
1,2,2,1,1,0,0,0,120.0,0,1,0,0.5,0,1,0,140.0,2146.5372434156006,1500
5,2,2,2,0,0,0,0,100.0,1,0,0,1.0,0,0,0,140.0,3798.9405590217193,2100
1,2,3,1,1,0,0,0,140.0,0,1,0,0.3333333333333333,0,1,0,140.0,2146.5372434156006,1200
4,1,2,1,1,0,0,0,100.0,0,1,0,0.5,1,0,0,140.0,4656.840423319651,1100
1,1,2,2,1,1,1,0,140.0,0,0,1,1.0,1,0,0,140.0,2146.5372434156006,650
1,2,3,3,0,1,1,0,150.0,0,1,0,1.0,0,0,0,140.0,2146.5372434156006,1600
4,3,5,1,0,0,1,0,160.0,1,0,0,0.2,0,0,0,140.0,4656.840423319651,2500
4,2,2,1,1,1,1,0,100.0,1,0,0,0.5,0,1,0,140.0,4656.840423319651,2600
1,2,3,3,0,0,1,0,160.0,0,1,0,1.0,0,0,0,140.0,2146.5372434156006,1800
1,2,2,2,1,1,1,0,140.0,0,1,0,1.0,0,1,0,140.0,2146.5372434156006,1500
1,2,2,1,1,0,1,0,130.0,0,0,1,0.5,0,1,0,140.0,2146.5372434156006,450
1,2,3,3,2,1,1,0,140.0,0,0,1,1.0,0,2,0,140.0,2146.5372434156006,500
4,1,3,2,0,0,0,0,120.0,0,1,0,0.6666666666666666,0,0,0,140.0,4656.840423319651,2200
3,1,2,2,2,0,1,0,140.0,0,1,0,1.0,2,0,0,140.0,4539.024717924195,1600
1,2,3,2,1,1,1,0,135.0,0,0,1,0.6666666666666666,0,1,0,140.0,2146.5372434156006,600
1,2,2,1,1,1,0,0,90.0,0,0,1,0.5,0,1,0,140.0,2146.5372434156006,430
4,1,2,1,0,0,0,0,130.0,0,1,0,0.5,0,0,0,140.0,4656.840423319651,500
1,2,2,1,1,0,0,0,100.0,0,1,0,0.5,0,1,0,140.0,2146.5372434156006,1000
1,2,1,1,1,1,1,0,140.0,0,0,1,1.0,0,1,0,140.0,2146.5372434156006,350
1,1,3,2,1,1,1,0,130.0,0,0,1,0.6666666666666666,1,0,0,140.0,2146.5372434156006,600
1,1,4,3,3,1,1,0,180.0,0,1,0,0.75,3,0,0,140.0,2146.5372434156006,650
4,1,4,1,0,0,0,0,140.0,0,1,0,0.25,0,0,0,140.0,4656.840423319651,500
1,1,1,1,1,1,1,0,28.0,0,1,0,1.0,1,0,0,140.0,2146.5372434156006,1200
4,1,4,2,2,0,0,0,190.0,0,1,0,0.5,2,0,0,140.0,4656.840423319651,2400
1,3,3,3,1,1,1,1,170.0,0,1,0,1.0,0,0,1,140.0,2146.5372434156006,2000
4,3,3,2,1,1,0,0,150.0,1,0,0,0.6666666666666666,0,0,1,140.0,4656.840423319651,2500
4,2,2,1,1,1,1,0,110.0,1,0,0,0.5,0,1,0,140.0,4656.840423319651,2800
1,2,3,2,2,1,1,0,155.0,0,1,0,0.6666666666666666,0,2,0,140.0,2146.5372434156006,1450
1,1,3,3,1,1,1,0,170.0,0,0,1,1.0,1,0,0,140.0,2146.5372434156006,700
1,1,1,1,1,1,1,1,75.0,0,0,1,1.0,1,0,0,140.0,2146.5372434156006,550
1,1,2,1,0,0,0,0,140.0,0,1,0,0.5,0,0,0,140.0,2146.5372434156006,350
2,1,2,1,1,0,0,0,80.0,0,1,0,0.5,1,0,0,140.0,3026.3582534092375,1000
7,3,3,1,2,0,0,0,120.0,0,1,0,0.3333333333333333,0,0,2,140.0,3492.732901217207,650
1,1,3,3,2,0,0,0,140.0,0,0,1,1.0,2,0,0,140.0,2146.5372434156006,800
1,1,2,1,0,1,1,0,60.0,0,0,1,0.5,0,0,0,140.0,2146.5372434156006,600
1,1,3,2,0,1,0,0,120.0,0,0,1,0.6666666666666666,0,0,0,140.0,2146.5372434156006,700
5,2,2,2,2,1,1,0,140.0,1,0,0,1.0,0,2,0,140.0,3798.9405590217193,2800
4,1,1,1,1,0,0,0,30.0,0,1,0,1.0,1,0,0,140.0,4656.840423319651,1000
1,2,3,2,0,1,1,0,160.0,0,0,1,0.6666666666666666,0,0,0,140.0,2146.5372434156006,500
4,1,3,2,1,1,1,0,120.0,0,1,0,0.6666666666666666,1,0,0,140.0,4656.840423319651,1500
4,1,3,2,1,1,1,0,120.0,0,1,0,0.6666666666666666,1,0,0,140.0,4656.840423319651,1500
1,2,2,2,1,0,1,1,140.0,0,1,0,1.0,0,1,0,140.0,2146.5372434156006,1600
1,2,3,2,2,0,0,0,115.0,0,1,0,0.6666666666666666,0,2,0,140.0,2146.5372434156006,1000
4,1,1,2,0,0,0,0,140.0,0,1,0,2.0,0,0,0,140.0,4656.840423319651,1300
1,2,2,2,0,0,0,0,140.0,0,1,0,1.0,0,0,0,140.0,2146.5372434156006,950
1,1,2,2,1,0,0,0,140.0,0,1,0,1.0,1,0,0,140.0,2146.5372434156006,300
1,2,2,1,1,0,0,0,140.0,0,1,0,0.5,0,1,0,140.0,2146.5372434156006,1100
1,1,1,1,1,0,1,1,80.0,0,0,1,1.0,1,0,0,140.0,2146.5372434156006,500
1,1,1,1,1,0,1,1,80.0,0,0,1,1.0,1,0,0,140.0,2146.5372434156006,550
1,2,3,3,2,1,1,0,220.0,0,0,1,1.0,0,2,0,140.0,2146.5372434156006,750
1,2,3,3,2,1,1,0,160.0,0,0,1,1.0,0,2,0,140.0,2146.5372434156006,600
1,2,3,3,1,1,1,0,150.0,0,0,1,1.0,0,1,0,140.0,2146.5372434156006,500
1,1,3,3,1,1,1,0,140.0,0,0,1,1.0,1,0,0,140.0,2146.5372434156006,800
1,1,3,3,2,1,1,0,140.0,0,0,1,1.0,2,0,0,140.0,2146.5372434156006,800
4,2,3,2,2,1,1,0,160.0,1,0,0,0.6666666666666666,0,2,0,140.0,4656.840423319651,3500
1,1,1,2,1,1,1,1,60.0,0,1,0,2.0,1,0,0,140.0,2146.5372434156006,2000
1,1,2,2,1,1,1,1,130.0,0,0,1,1.0,1,0,0,140.0,2146.5372434156006,600
5,3,4,2,2,1,1,0,140.0,1,0,0,0.5,0,0,2,140.0,3798.9405590217193,3000
1,1,1,1,1,0,1,0,60.0,0,0,1,1.0,1,0,0,140.0,2146.5372434156006,350
1,1,2,1,1,0,1,0,100.0,0,0,1,0.5,1,0,0,140.0,2146.5372434156006,550
1,2,2,1,1,0,0,0,140.0,0,1,0,0.5,0,1,0,140.0,2146.5372434156006,1000
5,2,3,3,3,0,1,1,160.0,1,0,0,1.0,0,3,0,140.0,3798.9405590217193,3500
5,3,3,2,1,0,1,0,130.0,1,0,0,0.6666666666666666,0,0,1,140.0,3798.9405590217193,3500
1,2,2,2,1,1,1,0,110.0,0,1,0,1.0,0,1,0,140.0,2146.5372434156006,1500
1,1,3,3,1,1,1,0,160.0,0,0,1,1.0,1,0,0,140.0,2146.5372434156006,1000
5,3,4,2,1,1,0,0,150.0,1,0,0,0.5,0,0,1,140.0,3798.9405590217193,3000
1,2,3,2,2,0,0,0,152.0,0,0,1,0.6666666666666666,0,2,0,140.0,2146.5372434156006,600
1,2,2,2,1,0,0,0,140.0,0,1,0,1.0,0,1,0,140.0,2146.5372434156006,1500
1,2,1,1,1,1,1,0,140.0,0,0,1,1.0,0,1,0,140.0,2146.5372434156006,350
3,2,1,1,2,0,0,0,140.0,0,1,0,1.0,0,2,0,140.0,4539.024717924195,800
1,1,2,2,1,0,1,0,120.0,0,1,0,1.0,1,0,0,140.0,2146.5372434156006,1500
2,2,2,1,0,0,0,0,140.0,0,1,0,0.5,0,0,0,140.0,3026.3582534092375,1100
4,1,3,1,1,0,1,0,150.0,0,1,0,0.3333333333333333,1,0,0,140.0,4656.840423319651,2000
4,1,2,1,1,0,1,0,100.0,0,1,0,0.5,1,0,0,140.0,4656.840423319651,1800
4,1,1,1,1,0,1,0,100.0,0,1,0,1.0,1,0,0,140.0,4656.840423319651,1200
1,2,3,3,3,1,1,1,180.0,0,0,1,1.0,0,3,0,140.0,2146.5372434156006,600
5,1,2,2,1,0,1,0,130.0,0,1,0,1.0,1,0,0,140.0,3798.9405590217193,2500
1,1,1,1,0,0,0,0,60.0,0,1,0,1.0,0,0,0,140.0,2146.5372434156006,1400
1,1,3,3,2,1,1,1,140.0,0,0,1,1.0,2,0,0,140.0,2146.5372434156006,700
1,2,3,3,1,1,1,0,170.0,0,0,1,1.0,0,1,0,140.0,2146.5372434156006,500
1,2,2,1,1,1,0,0,140.0,0,0,1,0.5,0,1,0,140.0,2146.5372434156006,400
2,2,3,2,2,0,0,0,140.0,1,0,0,0.6666666666666666,0,2,0,140.0,3026.3582534092375,2400
1,1,2,2,1,1,1,1,120.0,0,1,0,1.0,1,0,0,140.0,2146.5372434156006,2000
3,3,3,2,2,1,1,0,135.0,0,1,0,0.6666666666666666,0,0,2,140.0,4539.024717924195,1500
1,2,3,3,1,1,0,0,140.0,0,0,1,1.0,0,1,0,140.0,2146.5372434156006,500
2,2,3,1,0,0,0,0,140.0,1,0,0,0.3333333333333333,0,0,0,140.0,3026.3582534092375,2600
4,2,3,1,1,1,1,0,140.0,1,0,0,0.3333333333333333,0,1,0,140.0,4656.840423319651,300
1,1,2,1,0,1,1,0,140.0,0,0,1,0.5,0,0,0,140.0,2146.5372434156006,550
1,2,3,2,1,1,1,0,150.0,0,0,1,0.6666666666666666,0,1,0,140.0,2146.5372434156006,500
1,1,3,2,1,1,1,1,160.0,0,0,1,0.6666666666666666,1,0,0,140.0,2146.5372434156006,700
2,2,3,2,1,0,0,0,100.0,0,1,0,0.6666666666666666,0,1,0,140.0,3026.3582534092375,1250
1,2,3,2,1,1,1,0,160.0,0,0,1,0.6666666666666666,0,1,0,140.0,2146.5372434156006,500
1,2,3,2,1,0,1,0,160.0,0,0,1,0.6666666666666666,0,1,0,140.0,2146.5372434156006,500
1,1,1,1,1,1,1,1,90.0,0,0,1,1.0,1,0,0,140.0,2146.5372434156006,500
1,2,3,2,1,1,1,1,150.0,0,0,1,0.6666666666666666,0,1,0,140.0,2146.5372434156006,500
1,1,3,3,2,1,1,1,180.0,0,0,1,1.0,2,0,0,140.0,2146.5372434156006,900
1,1,1,1,1,1,1,1,140.0,0,0,1,1.0,1,0,0,140.0,2146.5372434156006,350
1,2,2,1,1,1,0,0,90.0,0,0,1,0.5,0,1,0,140.0,2146.5372434156006,430
1,2,2,1,0,1,0,0,140.0,0,1,0,0.5,0,0,0,140.0,2146.5372434156006,1500
1,3,1,1,1,0,1,0,80.0,0,1,0,1.0,0,0,1,140.0,2146.5372434156006,1400
5,2,4,1,1,0,0,0,140.0,0,1,0,0.25,0,1,0,140.0,3798.9405590217193,600
1,1,3,1,0,0,0,0,140.0,0,0,1,0.3333333333333333,0,0,0,140.0,2146.5372434156006,500
4,2,2,1,0,0,0,0,70.0,0,1,0,0.5,0,0,0,140.0,4656.840423319651,1800
1,2,2,2,0,0,0,0,140.0,0,0,1,1.0,0,0,0,140.0,2146.5372434156006,450
4,3,2,2,0,0,0,0,90.0,0,1,0,1.0,0,0,0,140.0,4656.840423319651,600
1,2,2,2,0,1,0,0,120.0,0,1,0,1.0,0,0,0,140.0,2146.5372434156006,800
1,1,2,1,1,1,1,0,140.0,0,1,0,0.5,1,0,0,140.0,2146.5372434156006,1800
4,1,3,1,1,1,1,0,140.0,0,1,0,0.3333333333333333,1,0,0,140.0,4656.840423319651,1000
1,1,3,3,2,1,1,1,140.0,0,0,1,1.0,2,0,0,140.0,2146.5372434156006,800
1,2,3,1,0,0,0,0,140.0,0,1,0,0.3333333333333333,0,0,0,140.0,2146.5372434156006,1200
1,2,3,2,1,1,1,0,140.0,0,0,1,0.6666666666666666,0,1,0,140.0,2146.5372434156006,500
5,2,3,2,1,0,0,0,140.0,1,0,0,0.6666666666666666,0,1,0,140.0,3798.9405590217193,3000
1,2,3,3,1,0,1,0,160.0,0,0,1,1.0,0,1,0,140.0,2146.5372434156006,400
1,2,3,2,0,1,0,0,120.0,0,0,1,0.6666666666666666,0,0,0,140.0,2146.5372434156006,400
2,3,4,2,1,0,1,0,140.0,1,0,0,0.5,0,0,1,140.0,3026.3582534092375,2500
1,1,1,1,1,1,1,1,85.0,0,0,1,1.0,1,0,0,140.0,2146.5372434156006,460
1,1,1,1,1,1,1,1,85.0,0,0,1,1.0,1,0,0,140.0,2146.5372434156006,550
1,1,3,3,1,1,1,1,160.0,0,0,1,1.0,1,0,0,140.0,2146.5372434156006,1000
4,1,3,2,0,0,1,0,140.0,0,1,0,0.6666666666666666,0,0,0,140.0,4656.840423319651,1650
1,1,3,2,2,1,1,0,140.0,0,0,1,0.6666666666666666,2,0,0,140.0,2146.5372434156006,800
1,2,2,1,1,1,1,0,100.0,0,1,0,0.5,0,1,0,140.0,2146.5372434156006,1200
1,2,1,1,1,1,1,0,140.0,0,0,1,1.0,0,1,0,140.0,2146.5372434156006,350
3,2,1,1,1,0,0,0,140.0,0,1,0,1.0,0,1,0,140.0,4539.024717924195,1000
1,2,1,2,1,0,1,0,80.0,0,1,0,2.0,0,1,0,140.0,2146.5372434156006,1000
1,1,1,1,1,0,1,0,80.0,0,0,1,1.0,1,0,0,140.0,2146.5372434156006,350
1,2,2,1,1,1,1,0,80.0,0,1,0,0.5,0,1,0,140.0,2146.5372434156006,1200
1,1,1,1,1,0,0,0,140.0,0,1,0,1.0,1,0,0,140.0,2146.5372434156006,1400
4,1,3,2,1,1,1,0,110.0,0,1,0,0.6666666666666666,1,0,0,140.0,4656.840423319651,2100
4,1,2,3,1,1,1,0,150.0,0,1,0,1.5,1,0,0,140.0,4656.840423319651,1400
3,1,3,2,2,0,1,1,155.0,0,1,0,0.6666666666666666,2,0,0,140.0,4539.024717924195,2700
1,2,3,3,2,1,1,0,160.0,0,0,1,1.0,0,2,0,140.0,2146.5372434156006,500
4,1,3,2,2,1,1,0,140.0,0,1,0,0.6666666666666666,2,0,0,140.0,4656.840423319651,2250
1,1,3,2,2,1,1,0,160.0,0,0,1,0.6666666666666666,2,0,0,140.0,2146.5372434156006,800
1,1,3,3,2,1,1,1,170.0,0,0,1,1.0,2,0,0,140.0,2146.5372434156006,1000
1,1,2,2,1,1,1,0,140.0,0,0,1,1.0,1,0,0,140.0,2146.5372434156006,600
1,2,3,3,2,1,1,1,190.0,0,0,1,1.0,0,2,0,140.0,2146.5372434156006,750
1,2,2,2,1,1,1,0,140.0,0,0,1,1.0,0,1,0,140.0,2146.5372434156006,450
4,1,2,2,1,1,1,0,140.0,0,1,0,1.0,1,0,0,140.0,4656.840423319651,800
1,1,3,2,1,1,1,1,150.0,0,0,1,0.6666666666666666,1,0,0,140.0,2146.5372434156006,650
1,1,3,2,1,1,1,0,160.0,0,0,1,0.6666666666666666,1,0,0,140.0,2146.5372434156006,600
1,2,2,2,1,1,1,0,125.0,0,0,1,1.0,0,1,0,140.0,2146.5372434156006,450
1,1,3,3,1,1,1,0,170.0,0,0,1,1.0,1,0,0,140.0,2146.5372434156006,900
1,2,2,1,0,0,0,0,110.0,0,1,0,0.5,0,0,0,140.0,2146.5372434156006,1000
1,2,3,2,1,1,1,0,160.0,0,0,1,0.6666666666666666,0,1,0,140.0,2146.5372434156006,500
1,1,3,2,1,1,1,1,180.0,0,0,1,0.6666666666666666,1,0,0,140.0,2146.5372434156006,1000
1,3,3,3,2,1,1,0,170.0,0,0,1,1.0,0,0,2,140.0,2146.5372434156006,500
1,2,1,1,1,1,1,0,140.0,0,0,1,1.0,0,1,0,140.0,2146.5372434156006,350
4,1,3,2,1,0,0,0,110.0,0,1,0,0.6666666666666666,1,0,0,140.0,4656.840423319651,1400
4,1,3,2,2,0,0,0,155.0,0,1,0,0.6666666666666666,2,0,0,140.0,4656.840423319651,2500
1,1,3,3,2,0,1,1,140.0,0,0,1,1.0,2,0,0,140.0,2146.5372434156006,550
