,houseSpace,PriceType_JOD,PriceType_NIS,PriceType_USD,price
6058,70,0,1,0,1100
6059,110,0,1,0,1200
6060,110,0,0,1,600
6061,120,1,0,0,200
6062,140.0,0,0,1,300
6063,145,0,0,1,500
6064,145,0,1,0,1800
6065,130,0,0,1,600
6066,120,0,1,0,1800
6067,70,0,1,0,600
6068,135,0,1,0,1500
6069,100,1,0,0,2200
6070,165,0,0,1,600
6071,140.0,0,0,1,650
6072,165,0,0,1,600
6073,90,0,1,0,1500
6074,125,0,0,1,700
6075,230,0,0,1,750
6076,140.0,0,0,1,800
6077,130,0,0,1,400
6078,90,0,1,0,1000
6079,56,0,1,0,2000
6080,160,0,0,1,550
6081,120,0,1,0,1300
6082,140,1,0,0,2700
6083,140.0,0,0,1,650
6084,180,0,1,0,1450
6085,140.0,0,1,0,1500
6086,155,0,1,0,1500
6087,145,0,0,1,500
6088,90,0,1,0,800
6089,80,0,1,0,1000
6090,140.0,0,0,1,500
6091,155,0,1,0,2200
6092,140.0,1,0,0,250
6093,88,0,1,0,2400
6094,140,0,0,1,500
6095,80,0,0,1,500
6096,140.0,0,0,1,1400
6097,120,0,1,0,2200
6098,90,0,1,0,1700
6099,180,0,0,1,750
6100,166,0,0,1,750
6101,140.0,0,1,0,2000
6102,145,0,0,1,400
6103,150,0,1,0,2000
6104,140.0,0,1,0,1100
6105,140.0,0,1,0,1600
6106,205,0,0,1,1000
6107,140.0,0,1,0,1000
6108,135,0,1,0,1300
6109,140,0,1,0,1800
6110,140.0,0,1,0,2100
6111,140.0,0,1,0,250
6112,140.0,0,0,1,420
6113,140.0,0,0,1,700
6114,100,0,1,0,1250
6115,140.0,0,1,0,1350
6116,140,1,0,0,250
6117,120,0,0,1,500
6118,150,0,0,1,500
6119,140,0,0,1,600
6120,80,0,1,0,1700
6121,140.0,0,1,0,1800
6122,180,0,0,1,600
6123,180,0,0,1,1000
6124,180,0,0,1,500
6125,145,0,0,1,400
6126,120,0,1,0,1500
6127,120,0,0,1,550
6128,120,0,1,0,1200
6129,100,0,1,0,2000
6130,140.0,0,1,0,1900
6131,28,0,1,0,1200
6132,90,0,1,0,1000
6133,160,1,0,0,1600
6134,175,0,1,0,1500
6135,140.0,0,1,0,250
6136,75,0,0,1,550
6137,160,0,1,0,1350
6138,140.0,0,1,0,1000
6139,45,0,1,0,1500
6140,80,0,1,0,1100
6141,120,1,0,0,250
6142,140.0,0,1,0,1600
6143,120,1,0,0,2800
6144,120,0,0,1,500
6145,15,0,1,0,550
6146,200,0,1,0,2000
6147,140.0,0,0,1,500
6148,140.0,0,1,0,1000
6149,140.0,0,0,1,450
6150,90,0,1,0,1500
6151,140.0,0,0,1,700
6152,145,0,0,1,500
6153,140.0,0,1,0,1000
6154,140,0,0,1,50000
6155,165,0,1,0,1700
6156,160,0,1,0,2800
6157,170,0,0,1,1100
6158,170,0,0,1,1100
6159,80,0,0,1,650
6160,180,0,1,0,2000
6161,150,1,0,0,2500
6162,140,0,1,0,1200
6163,160,0,1,0,1100
6164,115,1,0,0,300
6165,200,0,0,1,700
6166,130,0,1,0,1300
6167,165,0,0,1,600
6168,125,0,1,0,1000
6169,1,0,1,0,400
6170,140.0,0,0,1,600
6171,155,0,0,1,500
6172,100,0,1,0,1000
6173,120,0,0,1,370
6174,90,0,1,0,1000
6175,230,0,0,1,750
6176,160,0,0,1,600
6177,163,0,0,1,800
6178,90,1,0,0,2000
6179,125,0,0,1,700
6180,170,0,0,1,500
6181,220,0,0,1,600
6182,150,0,0,1,650
6183,100,0,1,0,1200
6184,170,0,0,1,200
6185,140.0,0,1,0,1400
6186,180,0,0,1,500
6187,145,0,1,0,2000
6188,140.0,0,1,0,1100
6189,145,1,0,0,2300
6190,200,0,0,1,1000
6191,80,0,0,1,750
6192,150,1,0,0,250
6193,180,0,0,1,600
6194,140.0,1,0,0,2000
6195,170,0,0,1,650
6196,175,1,0,0,3000
6197,160,0,0,1,500
6198,140.0,0,1,0,700
6199,120,0,0,1,650
6200,140.0,0,0,1,400
6201,60,0,1,0,2000
6202,120,1,0,0,2800
6203,130,0,0,1,500
6204,0,1,0,0,100
6205,75,0,1,0,1200
6206,100,0,1,0,1300
6207,100,0,0,1,600
6208,170,0,1,0,400
6209,140,0,1,0,500
6210,150,0,0,1,550
6211,140.0,0,0,1,600
6212,140,0,1,0,1300
6213,140.0,0,0,1,550
6214,160,0,0,1,700
6215,175,0,0,1,500
6216,175,0,0,1,1000
6217,175,0,0,1,1100
6218,80,0,0,1,650
6219,145,0,0,1,400
6220,120,0,0,1,500
6221,160,0,0,1,900
6222,145,0,1,0,1800
6223,110,0,1,0,1300
6224,155,0,0,1,600
6225,140,1,0,0,2000
6226,25,0,0,1,100
6227,130,0,0,1,800
6228,40,0,1,0,1000
6229,110,0,1,0,555555
6230,140.0,0,1,0,2000
6231,130,0,1,0,1500
6232,190,0,0,1,550
6233,140.0,0,0,1,650
6234,140.0,0,0,1,550
6235,160,0,0,1,500
6236,100,0,1,0,1350
6237,0,0,1,0,2800
6238,100,0,0,1,400
6239,170,0,0,1,500
6240,180,0,0,1,550
6241,160,0,0,1,500
6242,160,0,1,0,2200
6243,180,0,0,1,1000
6244,180,0,0,1,1000
6245,145,0,0,1,500
6246,160,0,0,1,650
6247,90,0,1,0,1500
6248,145,0,0,1,400
6249,120,0,1,0,2200
6250,29,0,1,0,500
6251,140,0,1,0,2000
6252,145,0,1,0,850
6253,100,0,1,0,180
6254,110,0,1,0,200
6255,45,0,1,0,1000
6256,150,0,1,0,1400
6257,120,1,0,0,2300
6258,160,0,1,0,2600
6259,255,0,1,0,450
6260,130,1,0,0,2400
6261,100,0,1,0,1800
6262,120,0,0,1,550
6263,145,0,0,1,500
6264,140.0,0,0,1,450
6265,140.0,0,1,0,600
6266,140.0,0,1,0,600
6267,120,0,1,0,600
6268,150,1,0,0,3000
6269,150,0,1,0,1200
6270,155,0,1,0,1500
6271,145,1,0,0,4000
6272,90,0,1,0,800
6273,140.0,0,1,0,150
6274,140.0,0,1,0,1400
6275,110,0,1,0,1500
6276,75,0,1,0,850
6277,160,0,1,0,1300
6278,110,0,1,0,1000
6279,140,0,1,0,1500
6280,165,0,1,0,1500
6281,150,0,1,0,1500
6282,140,0,1,0,1500
6283,30,1,0,0,1200
6284,120,0,1,0,600
6285,150,0,1,0,1250
6286,140.0,0,0,1,450
6287,140.0,0,0,1,650
6288,140.0,0,0,1,700
6289,140.0,0,0,1,550
6290,60,0,1,0,250
6291,125,0,1,0,1500
6292,145,0,0,1,500
6293,145,0,0,1,400
6294,140.0,0,1,0,1400
6295,120,0,0,1,450
6296,140.0,0,0,1,1200
6297,140.0,0,1,0,1000
6298,40,0,1,0,650
6299,150,1,0,0,3000
6300,110,0,1,0,10800
6301,100,1,0,0,2000
6302,130,0,1,0,1000
6303,1200,0,1,0,1500
6304,136,0,0,1,87000
6305,180,0,0,1,1000
6306,140,1,0,0,2700
6307,100,0,1,0,2200
6308,174,0,1,0,3000
6309,130,0,0,1,500
6310,120,0,0,1,500
6311,140.0,0,0,1,700
6312,120,0,1,0,1000
6313,150,0,1,0,1300
6314,100,0,0,1,600
6315,165,0,0,1,1000
6316,200,0,0,1,1200
6317,90,0,1,0,1300
6318,140,0,0,1,1200
6319,205,0,0,1,1000
6320,140.0,0,0,1,900
6321,145,0,1,0,1800
6322,140.0,0,1,0,700
6323,140.0,0,1,0,1100
6324,160,0,0,1,500
6325,160,0,1,0,700
6326,150,0,0,1,700
6327,140.0,0,1,0,450
6328,90,0,1,0,1300
6329,170,0,0,1,700
6330,130,1,0,0,250
6331,140.0,0,0,1,1400
6332,60,0,1,0,1250
6333,140.0,0,1,0,1300
6334,140.0,0,0,1,450
6335,156,0,1,0,2000
6336,140.0,0,1,0,1100
6337,100,0,0,1,500
6338,150,0,0,1,600
6339,140.0,0,0,1,450
6340,140.0,0,1,0,1500
6341,150,0,0,1,500
6342,150,0,1,0,2500
6343,90,0,1,0,1400
6344,140.0,1,0,0,250
6345,90,0,1,0,1500
6346,120,0,1,0,600
6347,140.0,0,0,1,300
6348,120,0,0,1,500
6349,160,0,0,1,500
6350,240,0,1,0,1800
6351,140,0,0,1,400
6352,150,0,0,1,900
6353,120,0,0,1,650
6354,150,0,0,1,750
6355,90,1,0,0,2300
6356,120,0,0,1,800
6357,150,1,0,0,2800
6358,120,0,0,1,550
6359,140,0,0,1,500
6360,100,0,1,0,1500
6361,135,0,1,0,1000
6362,125,0,0,1,700
6363,100,0,0,1,500
6364,140.0,0,1,0,1500
6365,55,0,1,0,1350
6366,180,0,0,1,600
6367,180,0,0,1,500
6368,140,0,0,1,700
6369,90,0,1,0,900
6370,120,0,0,1,550
6371,150,0,1,0,1400
6372,140,0,0,1,500
6373,140.0,0,0,1,650
6374,150,0,0,1,750
6375,80,0,0,1,450
6376,140.0,0,1,0,1800
6377,155,0,0,1,700
6378,140.0,0,0,1,900
6379,40,0,1,0,1200
6380,110,0,1,0,1300
6381,150,0,1,0,2500
6382,110,0,1,0,1400
6383,185,0,0,1,750
6384,110,0,1,0,1000
6385,90,0,1,0,700
6386,120,1,0,0,270
6387,140.0,1,0,0,1600
6388,150,1,0,0,3000
6389,167,0,0,1,1100
6390,140.0,0,0,1,600
6391,160,1,0,0,3000
6392,90,0,0,1,450
6393,170,0,0,1,700
6394,170,0,0,1,500
6395,170,0,0,1,400
6396,360,0,0,1,1500
6397,155,0,0,1,400
6398,180,0,0,1,550
6399,80,0,1,0,1200
6400,140,0,0,1,500
6401,120,1,0,0,3000
6402,50,0,1,0,1300
6403,140.0,0,0,1,450
6404,145,0,0,1,400
6405,160,0,0,1,500
6406,140,0,0,1,700
6407,140,0,0,1,700
6408,150,0,1,0,1500
6409,125,1,0,0,2200
6410,140.0,0,1,0,1800
6411,150,0,0,1,800
6412,170,0,1,0,1000
6413,174,1,0,0,3800
6414,130,0,1,0,11000
6415,140.0,0,0,1,600
6416,140.0,0,0,1,800
6417,140.0,0,0,1,650
6418,32,0,1,0,1000
6419,140.0,0,0,1,600
6420,0,0,1,0,1100
6421,140,1,0,0,2800
6422,140.0,0,0,1,350
6423,140.0,0,0,1,650
6424,140.0,0,0,1,750
6425,140.0,0,1,0,1200
6426,0,0,1,0,1100
6427,140.0,0,1,0,1500
6428,140.0,0,0,1,550
6429,200,0,0,1,500
6430,160,0,0,1,600
6431,160,0,0,1,600
6432,170,0,0,1,1200
6433,135,0,0,1,500
6434,145,0,0,1,500
6435,160,0,0,1,500
6436,100,0,1,0,1400
6437,163,0,0,1,750
6438,160,0,0,1,500
6439,155,1,0,0,4000
6440,45,0,1,0,1500
6441,170,0,0,1,500
6442,170,0,0,1,500
6443,170,0,0,1,500
6444,170,0,0,1,500
6445,150,0,0,1,500
6446,170,0,0,1,550
6447,100,0,0,1,850
6448,115,0,1,0,555555
6449,150,0,0,1,200
6450,150,1,0,0,200
6451,100,1,0,0,150
6452,140.0,0,1,0,250
6453,160,0,1,0,1300
6454,150,0,0,1,600
6455,150,0,0,1,500
6456,90,0,0,1,450
6457,100,0,1,0,900
6458,130,1,0,0,260
6459,160,1,0,0,250
6460,150,1,0,0,1800
6461,140.0,0,1,0,1200
6462,170,0,0,1,600
6463,140.0,0,1,0,1400
6464,140.0,0,0,1,110000
6465,140,0,1,0,1400
6466,160,0,0,1,750
6467,140.0,0,0,1,650
6468,120,0,1,0,900
6469,170,0,1,0,1600
6470,120,0,0,1,450
6471,160,0,0,1,500
6472,140.0,0,1,0,1500
6473,160,1,0,0,3500
6474,150,0,1,0,2000
6475,150,0,1,0,1500
6476,75,0,0,1,55000
6477,120,0,0,1,650
6478,120,0,1,0,1200
6479,120,0,0,1,350
6480,150,0,0,1,600
6481,100,0,1,0,1000
6482,140.0,0,1,0,1000
6483,160,0,1,0,1000
6484,160,0,0,1,550
6485,160,0,0,1,650
6486,0,0,0,1,2000
6487,60,0,1,0,700
6488,125,0,1,0,1200
6489,140.0,0,0,1,600
6490,140.0,0,0,1,700
6491,130,0,1,0,1400
6492,95,0,0,1,400
6493,160,0,0,1,600
6494,140.0,0,1,0,1400
6495,150,0,0,1,600
6496,152,0,0,1,100000
6497,140.0,0,1,0,300
6498,140.0,0,1,0,900
6499,140.0,0,0,1,400
6500,150,0,1,0,1600
6501,140.0,0,0,1,800
6502,52,0,1,0,300
6503,155,0,0,1,500
6504,140.0,0,1,0,1400
6505,145,0,0,1,500
6506,175,1,0,0,3500
6507,40,0,1,0,950
6508,120,0,0,1,1200
6509,160,1,0,0,3000
6510,110,0,0,1,350
6511,140.0,0,1,0,1600
6512,140.0,0,0,1,500
6513,120,0,1,0,1200
6514,185,0,1,0,2000
6515,140.0,0,0,1,800
6516,130,0,0,1,500
6517,160,0,1,0,450
6518,135,0,1,0,1300
6519,150,1,0,0,350
6520,140.0,0,0,1,550
6521,140.0,0,0,1,450
6522,130,0,0,1,450
6523,100,0,1,0,1200
6524,170,0,0,1,850
6525,135,0,1,0,1300
6526,140.0,0,1,0,900
6527,140.0,0,1,0,1400
6528,160,0,0,1,750
6529,160,0,0,1,750
6530,140.0,0,0,1,200
6531,150,0,0,1,650
6532,140.0,0,0,1,800
6533,140.0,0,0,1,650
6534,140.0,0,0,1,1200
6535,135,0,0,1,400
6536,90,0,0,1,500
6537,140.0,0,0,1,600
6538,90,0,1,0,1400
6539,155,0,0,1,550
6540,160,0,0,1,650
6541,200,0,0,1,550
6542,130,0,1,0,1500
6543,120,0,0,1,1200
6544,175,0,1,0,1500
6545,140.0,0,1,0,1400
6546,50,0,0,1,500
6547,160,0,0,1,250
6548,150,0,0,1,500
6549,170,0,0,1,500
6550,130,0,1,0,1700
6551,120,0,0,1,600
6552,125,0,0,1,1000
6553,120,0,0,1,1200
6554,60,0,0,1,500
6555,120,0,0,1,1000
6556,180,0,0,1,1300
6557,80,0,0,1,750
6558,120,0,1,0,1800
6559,125,0,1,0,1400
6560,90,0,1,0,1250
6561,140.0,0,0,1,600
6562,140,1,0,0,3800
6563,180,0,0,1,600
6564,170,0,0,1,500
6565,170,0,0,1,1000
6566,170,0,0,1,1000
6567,120,0,0,1,500
6568,155,0,0,1,700
6569,100,0,1,0,1000
6570,120,0,1,0,1100
6571,200,0,0,1,1800
6572,140,0,0,1,600
6573,160,0,0,1,600
6574,100,0,1,0,1200
6575,130,0,1,0,450
6576,156,0,1,0,2000
6577,170,1,0,0,250
6578,110,0,1,0,1000
6579,140.0,0,1,0,1200
6580,110,0,1,0,1100
6581,150,0,1,0,1500
6582,130,0,1,0,1500
6583,160,0,1,0,2000
6584,135,0,1,0,1300
6585,140.0,0,0,1,350
6586,140.0,0,0,1,500
6587,100,0,1,0,1000
6588,160,0,0,1,800
6589,160,0,0,1,800
6590,140.0,1,0,0,250
6591,110,0,1,0,1300
6592,70,0,1,0,600
6593,160,1,0,0,3500
6594,140.0,0,0,1,500
6595,140.0,0,1,0,1250
6596,55,0,1,0,150
6597,90,0,0,1,450
6598,120,0,1,0,2400
6599,140.0,0,1,0,1600
6600,130,0,1,0,1100
6601,140,0,0,1,550
6602,160,0,1,0,1600
6603,180,0,1,0,700
6604,110,0,1,0,1500
6605,135,0,1,0,1000
6606,120,0,1,0,1800
6607,140.0,0,1,0,1400
6608,75,0,1,0,850
6609,115,0,1,0,950
6610,80,1,0,0,2300
6611,150,0,1,0,300
6612,95,0,0,1,400
6613,140.0,0,0,1,700
6614,140.0,0,0,1,550
6615,80,0,1,0,1600
6616,120,0,0,1,700
6617,193,0,0,1,750
6618,140.0,0,1,0,1000
6619,160,0,1,0,1100
6620,140,1,0,0,3500
6621,170,0,1,0,1500
6622,145,0,0,1,400
6623,120,0,0,1,550
6624,140,0,1,0,1500
6625,110,0,1,0,1300
6626,100,0,0,1,550
6627,75,1,0,0,2000
6628,190,0,0,1,650
6629,150,0,1,0,1000
6630,130,0,1,0,1300
6631,130,0,1,0,1300
6632,140,0,1,0,1600
6633,155,0,1,0,1600
6634,140.0,0,0,1,650
6635,80,0,1,0,1000
6636,140.0,0,1,0,1900
6637,160,0,0,1,1000
6638,170,0,0,1,1100
6639,140.0,0,1,0,1400
6640,115,0,1,0,1000
6641,40,0,1,0,950
6642,110,0,1,0,1100
6643,140.0,0,1,0,1200
6644,140.0,0,1,0,1600
6645,65,0,1,0,700
6646,140.0,0,1,0,1300
6647,160,0,0,1,750
6648,100,0,0,1,650
6649,130,0,1,0,1300
6650,160,0,0,1,550
6651,170,0,0,1,450
6652,80,1,0,0,1600
6653,95,0,0,1,500
6654,150,1,0,0,2500
6655,140,1,0,0,200
6656,100,0,1,0,10000
6657,140.0,0,0,1,700
6658,170,0,1,0,1500
6659,90,0,1,0,900
6660,140.0,0,0,1,650
6661,280,0,0,1,800
6662,170,0,0,1,750
6663,160,0,0,1,500
6664,50,0,0,1,450
6665,154,0,1,0,2000
6666,150,0,1,0,1100
6667,120,1,0,0,2200
6668,154,0,1,0,2000
6669,140.0,0,0,1,700
6670,180,1,0,0,3500
6671,150,0,1,0,1300
6672,150,0,1,0,1600
6673,140.0,0,0,1,200
6674,140.0,0,1,0,2500
6675,140.0,0,0,1,1200
6676,180,0,0,1,900
6677,100,0,1,0,1200
6678,110,0,1,0,1300
6679,140.0,0,0,1,700
6680,150,0,0,1,500
6681,140.0,0,0,1,700
6682,140.0,0,0,1,550
6683,95,0,0,1,400
6684,140.0,0,0,1,550
6685,140.0,0,1,0,1800
6686,100,0,0,1,600
6687,120,1,0,0,230
6688,130,0,1,0,1500
6689,140.0,0,0,1,300
6690,140.0,0,1,0,1200
6691,100,0,0,1,350
6692,120,1,0,0,280
6693,140.0,0,0,1,90000
6694,270,0,1,0,2700
6695,160,1,0,0,3300
6696,75,0,1,0,850
6697,140,0,0,1,500
6698,160,0,0,1,800
6699,175,0,0,1,600
6700,110,0,1,0,1500
6701,140.0,0,1,0,1600
6702,140,0,0,1,500
6703,90,0,1,0,1000
6704,160,0,0,1,650
6705,90,0,1,0,1100
6706,190,0,0,1,1000
6707,140.0,0,0,1,700
6708,110,0,1,0,1300
6709,120,1,0,0,3000
6710,80,0,1,0,11000
6711,100,0,1,0,2500
6712,140,0,1,0,1500
6713,34,0,1,0,1500
6714,95,0,1,0,2000
6715,120,1,0,0,2600
6716,120,0,1,0,1000
6717,150,0,0,1,650
6718,120,0,1,0,1600
6719,200,0,0,1,2000
6720,140.0,0,1,0,1600
6721,140.0,1,0,0,250
6722,140.0,0,0,1,500
6723,170,1,0,0,350
6724,100,0,0,1,650
6725,90,0,1,0,1800
6726,140,1,0,0,3500
6727,140.0,0,0,1,700
6728,140.0,0,1,0,1600
6729,140,0,0,1,600
6730,160,0,0,1,250
6731,160,0,0,1,550
6732,180,0,0,1,550
6733,120,0,0,1,500
6734,75,0,0,1,600
6735,152,0,0,1,600
6736,120,1,0,0,2000
6737,160,0,1,0,1100
6738,55,0,1,0,1350
6739,140.0,1,0,0,2500
6740,200,0,0,1,600
6741,130,0,1,0,1300
6742,175,0,1,0,1500
6743,170,0,0,1,800
6744,80,0,0,1,500
6745,160,0,0,1,700
6746,150,0,0,1,400
6747,60,0,1,0,2000
6748,100,0,0,1,550
6749,100,0,1,0,1000
6750,220,1,0,0,2700
6751,140.0,0,1,0,1400
6752,140.0,0,1,0,900
6753,140.0,0,1,0,420
6754,140.0,0,0,1,800
6755,185,0,0,1,1300
6756,160,0,0,1,500
6757,170,0,0,1,750
6758,140.0,0,0,1,650
6759,140.0,0,0,1,550
6760,160,0,0,1,750
6761,160,0,0,1,400
6762,140,1,0,0,3500
6763,115,0,0,1,650
6764,100,0,1,0,2200
6765,140,0,0,1,1100
6766,140,0,0,1,600
6767,50,0,1,0,1300
6768,110,1,0,0,2600
6769,140.0,1,0,0,250
6770,140.0,0,0,1,600
6771,45,0,1,0,1000
6772,140,0,0,1,1100
6773,220,0,1,0,3500
6774,180,0,0,1,550
6775,140,0,1,0,1600
6776,140,0,0,1,550
6777,220,0,0,1,600
6778,150,1,0,0,250
6779,80,0,1,0,1000
6780,150,0,1,0,1500
6781,140.0,0,0,1,550
6782,140.0,0,1,0,1400
6783,120,0,1,0,1800
6784,109,0,0,1,450
6785,170,0,1,0,1700
6786,135,0,1,0,1500
6787,140.0,0,1,0,1400
6788,100,0,1,0,1200
6789,170,0,1,0,1350
6790,170,0,1,0,1350
6791,160,0,1,0,1200
6792,160,0,1,0,1200
6793,175,0,0,1,700
6794,25,0,0,1,500
6795,240,0,0,1,600
6796,120,0,1,0,1400
6797,160,0,0,1,600
6798,160,0,1,0,1400
6799,140.0,0,0,1,550
6800,165,0,0,1,900
6801,140.0,0,0,1,550
6802,140.0,0,1,0,1600
6803,140.0,0,1,0,500
6804,135,1,0,0,4000
6805,178,0,0,1,900
6806,120,0,0,1,500
6807,150,0,1,0,1600
6808,120,0,1,0,1300
6809,115,0,1,0,1000
6810,85,0,0,1,450
6811,170,0,1,0,1350
6812,140.0,1,0,0,2000
6813,90,0,1,0,1000
6814,140.0,0,0,1,800
6815,100,0,1,0,900
6816,120,0,0,1,1000
6817,200,0,0,1,800
6818,110,0,1,0,1800
6819,165,0,0,1,650
6820,140,0,0,1,600
6821,50,0,1,0,1200
6822,160,0,0,1,500
6823,120,0,1,0,1600
6824,120,0,1,0,1600
6825,140.0,0,1,0,400
6826,120,0,1,0,1500
6827,140,1,0,0,450
6828,150,0,1,0,1200
6829,135,0,1,0,1500
6830,130,1,0,0,3000
6831,140.0,0,1,0,400
6832,100,0,1,0,1300
6833,175,0,1,0,2000
6834,95,1,0,0,2400
6835,120,0,1,0,1600
6836,120,0,1,0,2000
6837,100,0,1,0,1600
6838,80,0,1,0,1600
6839,140,1,0,0,3000
6840,130,0,1,0,1000
6841,120,0,1,0,1500
6842,160,1,0,0,3300
6843,140.0,0,1,0,1300
6844,140,0,1,0,1700
6845,175,0,0,1,450
6846,140.0,0,0,1,550
6847,190,0,0,1,700
6848,150,0,0,1,600
6849,170,0,1,0,1200
6850,180,0,1,0,2000
6851,90,0,1,0,900
6852,180,0,0,1,550
6853,170,0,1,0,2200
6854,170,0,0,1,1100
6855,180,0,0,1,1000
6856,145,0,0,1,600
6857,110,0,1,0,1100
6858,140.0,1,0,0,1500
6859,140.0,0,0,1,600
6860,120,0,1,0,2200
6861,110,0,1,0,1100
6862,150,0,0,1,800
6863,140,0,0,1,400
6864,140.0,0,1,0,1800
6865,140.0,0,0,1,1300
6866,140.0,0,0,1,550
6867,150,0,1,0,1700
6868,140.0,0,0,1,800
6869,150,0,0,1,750
6870,175,0,0,1,600
6871,150,0,0,1,700
6872,160,0,0,1,700
6873,90,0,0,1,600
6874,140.0,0,0,1,400
6875,35,0,1,0,1000
6876,140.0,1,0,0,3000
6877,150,0,0,1,1000
6878,185,0,0,1,850
6879,175,0,0,1,550
6880,70,0,1,0,1500
6881,120,0,0,1,800
6882,140.0,0,0,1,300
6883,220,0,0,1,700
6884,150,0,0,1,1000
6885,145,0,0,1,500
6886,70,0,1,0,1100
6887,170,1,0,0,320
6888,150,0,1,0,1200
6889,75,0,1,0,850
6890,70,0,1,0,1700
6891,200,0,0,1,750
6892,140.0,1,0,0,300
6893,150,0,1,0,2100
6894,350,0,0,1,550
6895,140,0,1,0,1200
6896,100,1,0,0,2500
6897,100,0,1,0,1400
6898,155,0,1,0,2200
6899,170,0,0,1,700
6900,180,0,0,1,1100
6901,160,0,0,1,500
6902,165,0,1,0,2000
6903,160,0,1,0,17000
6904,120,0,0,1,850
6905,140.0,0,1,0,1300
6906,160,0,0,1,550
6907,140.0,0,1,0,1600
6908,180,0,1,0,2000
6909,180,0,0,1,1000
6910,140.0,0,0,1,450
6911,170,0,0,1,600
6912,140.0,0,1,0,1600
6913,140,0,0,1,700
6914,125,0,1,0,1200
6915,200,1,0,0,3000
6916,90,0,1,0,1200
6917,160,0,0,1,800
6918,270,0,1,0,1800
6919,120,0,1,0,1000
6920,90,0,1,0,900
6921,140.0,0,1,0,1100
6922,140.0,1,0,0,2500
6923,135,0,1,0,15600
6924,165,0,1,0,2000
6925,40,0,1,0,1300
6926,175,1,0,0,3000
6927,130,0,0,1,800
6928,110,0,0,1,400
6929,100,1,0,0,400
6930,110,0,1,0,950
6931,165,0,0,1,800
6932,175,0,1,0,1500
6933,140.0,1,0,0,2200
6934,140.0,0,1,0,1200
6935,140,0,1,0,1700
6936,150,1,0,0,3000
6937,100,0,1,0,1300
6938,180,0,0,1,1000
6939,180,0,0,1,1000
6940,175,0,0,1,1100
6941,175,0,0,1,700
6942,150,0,0,1,750
6943,155,0,1,0,3200
6944,140.0,0,1,0,700
6945,120,1,0,0,600000
6946,50,0,1,0,1200
6947,120,0,1,0,1900
6948,130,0,0,1,6000
6949,120,0,1,0,1200
6950,140.0,0,1,0,1350
6951,25,0,1,0,1000
6952,140.0,1,0,0,250
6953,140.0,0,0,1,350
6954,130,1,0,0,1200
6955,140.0,1,0,0,1700
6956,110,1,0,0,2400
6957,140.0,0,1,0,300
6958,140.0,1,0,0,1500
6959,140.0,0,1,0,1500
6960,100,1,0,0,2700
6961,188,0,0,1,900
6962,100,1,0,0,1000
6963,135,1,0,0,3500
6964,140.0,1,0,0,2500
6965,140,0,0,1,500
6966,130,0,0,1,400
6967,100,0,1,0,1300
6968,170,0,0,1,1100
6969,140,0,1,0,1800
6970,160,0,0,1,550
6971,135,0,0,1,550
6972,140,0,1,0,1700
6973,140.0,0,0,1,600
6974,140,0,0,1,500
6975,60,0,1,0,450
6976,135,0,1,0,1200
6977,210,0,0,1,900
6978,100,0,1,0,2000
6979,135,0,1,0,1200
6980,70,0,1,0,100
6981,150,0,1,0,2200
6982,110,0,1,0,1000
6983,130,0,1,0,1300
6984,140.0,0,1,0,1600
6985,140.0,0,1,0,2500
6986,160,0,0,1,550
6987,169160,0,0,1,7504
6988,650,0,1,0,20000
6989,140.0,0,0,1,500
6990,140,0,1,0,1300
6991,170,0,1,0,800
6992,140.0,1,0,0,250
6993,140.0,0,1,0,1200
6994,140.0,0,0,1,800
6995,240,0,1,0,350
6996,140.0,0,1,0,1800
6997,30,0,1,0,800
6998,170,0,0,1,1100
6999,144,0,0,1,485
7000,160,1,0,0,3200
7001,150,1,0,0,250
7002,145,0,0,1,500
7003,25,0,1,0,1000
7004,120,0,0,1,800
7005,100,1,0,0,3000
7006,140.0,1,0,0,1800
7007,140.0,0,1,0,1000
7008,169,0,0,1,750
7009,0,0,1,0,1200
7010,180,0,0,1,1000
7011,500,0,0,1,50000
7012,160,0,1,0,2200
7013,160,0,0,1,750
7014,160,0,0,1,750
7015,120,1,0,0,2600
7016,170,0,0,1,750
7017,150,0,0,1,500
7018,150,0,1,0,1600
7019,140.0,0,1,0,2000
7020,180,0,0,1,500
7021,180,0,0,1,700
7022,110,0,0,1,800
7023,165,0,1,0,1800
7024,170,0,0,1,1000
7025,100,0,1,0,2500
7026,110,1,0,0,200
7027,110,0,1,0,1400
7028,80,0,0,1,500
7029,140.0,0,1,0,1200
7030,120,0,1,0,1300
7031,150,0,1,0,1100
7032,120,0,1,0,1200
7033,150,0,1,0,1500
7034,145,0,1,0,1800
7035,140.0,0,0,1,750
7036,140,0,1,0,2000
7037,50,0,1,0,1200
7038,120,0,1,0,2000
7039,145,0,1,0,1500
7040,140.0,0,0,1,300
7041,80,0,0,1,550
7042,80,0,0,1,600
7043,150,0,0,1,550
7044,180,0,0,1,1000
7045,165,0,1,0,800
7046,100,0,1,0,500
7047,180,0,0,1,900
7048,140,0,0,1,750
7049,140.0,0,0,1,1200
7050,110,0,1,0,10000
7051,35,0,1,0,1000
7052,140.0,0,0,1,1200
7053,160,0,1,0,1200
7054,130,0,0,1,550
7055,150,0,0,1,500
7056,130,0,1,0,1650
7057,70,0,0,1,350
7058,165,0,0,1,750
